time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-4-4-51-454683,,0.000000,0.000000,0.000000,0.098352,0.744767,-0.046375,-0.001049,0.000830,-0.000082,79.557251,3.631317,-51.203762,1001.598047,30.850000,95.385602,39.518555,0.752663 
2019-7-6-4-4-51-555371,,0.000000,0.000000,0.000000,0.099320,0.745124,-0.045262,-0.002043,-0.000334,0.000500,79.984711,2.662900,-51.343102,1001.598047,30.850000,95.385602,39.518555,0.753076 
2019-7-6-4-4-51-656367,,0.000000,0.000000,0.000000,0.099481,0.742261,-0.045076,-0.002010,-0.001858,0.000942,79.320869,3.346337,-50.679028,1001.598047,30.850000,95.385602,39.518555,0.750253 
2019-7-6-4-4-51-763789,,0.000000,0.000000,0.000000,0.101093,0.743335,-0.043407,-0.000406,0.000253,-0.000140,79.009445,2.452471,-50.745762,1001.598047,30.850000,95.385602,39.518555,0.751433 
2019-7-6-4-4-51-896197,,0.000000,0.000000,0.000000,0.100448,0.742798,-0.041923,0.000744,0.001246,0.000836,79.973076,2.876376,-51.079208,1001.598047,30.850000,95.385602,39.518555,0.750731 
2019-7-6-4-4-52-17694,,0.000000,0.000000,0.000000,0.098513,0.741724,-0.046375,0.002684,0.000175,-0.000131,79.409439,1.639029,-52.527237,1001.557109,30.880000,95.729655,40.184570,0.749674 
2019-7-6-4-4-52-122993,,0.000000,0.000000,0.000000,0.099803,0.744051,-0.047117,-0.000551,0.000147,-0.000590,79.546341,2.501339,-50.907146,1001.557109,30.880000,95.729655,40.184570,0.752192 
2019-7-6-4-4-52-223184,,0.000000,0.000000,0.000000,0.096579,0.742619,-0.043963,-0.002003,0.000567,0.000415,79.747292,3.760538,-50.814468,1001.557109,30.880000,95.729655,40.184570,0.750162 
2019-7-6-4-4-52-323363,,0.000000,0.000000,0.000000,0.099481,0.743156,-0.045633,-0.002439,0.000675,-0.000117,79.401611,3.341432,-50.588085,1001.557109,30.880000,95.729655,40.184570,0.751172 
2019-7-6-4-4-52-423925,,0.000000,0.000000,0.000000,0.099481,0.742440,-0.045262,-0.001375,0.000105,0.000455,79.096596,3.135182,-50.904953,1001.557109,30.880000,95.729655,40.184570,0.750442 
2019-7-6-4-4-52-532378,,0.000000,0.000000,0.000000,0.098513,0.742619,-0.042294,-0.000860,-0.000912,0.000455,79.511444,3.252527,-50.691315,1001.567852,30.870000,95.639373,40.711914,0.750318 
2019-7-6-4-4-52-633251,,0.000000,0.000000,0.000000,0.098513,0.743514,-0.046746,0.000156,0.000252,0.001016,78.900017,2.989710,-50.672588,1001.567852,30.870000,95.639373,40.711914,0.751467 
2019-7-6-4-4-52-733989,,0.000000,0.000000,0.000000,0.101093,0.742798,-0.044891,-0.001956,0.000242,0.001007,79.379364,3.274185,-51.313622,1001.567852,30.870000,95.639373,40.711914,0.750989 
2019-7-6-4-4-52-835281,,0.000000,0.000000,0.000000,0.099320,0.741724,-0.043407,-0.001478,0.000706,0.001053,79.489769,2.541240,-52.663086,1001.567852,30.870000,95.639373,40.711914,0.749602 
2019-7-6-4-4-52-961571,,0.000000,0.000000,0.000000,0.098836,0.740830,-0.046560,0.003200,-0.000415,-0.000520,78.887733,3.416205,-52.538139,1001.562578,30.900000,95.683693,40.388672,0.748842 
2019-7-6-4-4-53-61795,,0.000000,0.000000,0.000000,0.098836,0.742977,-0.045447,0.004228,0.001132,-0.001612,79.080482,3.174743,-51.925587,1001.562578,30.900000,95.683693,40.388672,0.750899 
2019-7-6-4-4-53-162917,,0.000000,0.000000,0.000000,0.098997,0.742798,-0.046189,0.002695,0.000539,-0.001083,79.824524,2.972185,-51.608730,1001.562578,30.900000,95.683693,40.388672,0.750788 
2019-7-6-4-4-53-263197,,0.000000,0.000000,0.000000,0.099158,0.744230,-0.046375,0.000664,0.000540,0.000453,78.851227,3.117093,-51.548271,1001.562578,30.900000,95.683693,40.388672,0.752237 
2019-7-6-4-4-53-363696,,0.000000,0.000000,0.000000,0.098191,0.742977,-0.045076,0.001157,-0.000005,-0.000097,79.353348,3.420377,-50.564724,1001.562578,30.900000,95.683693,40.388672,0.750792 
2019-7-6-4-4-53-464153,,0.000000,0.000000,0.000000,0.100287,0.741903,-0.047488,-0.000391,-0.000125,-0.000044,81.079018,3.409340,-49.675774,1001.543437,30.900000,95.844560,40.164062,0.750155 
2019-7-6-4-4-53-567218,,0.000000,0.000000,0.000000,0.099965,0.742977,-0.047673,0.002223,-0.001172,-0.000582,80.218628,1.826071,-49.236900,1001.543437,30.900000,95.844560,40.164062,0.751186 
2019-7-6-4-4-53-668254,,0.000000,0.000000,0.000000,0.097062,0.744409,-0.044334,0.000241,0.000490,0.000977,79.807404,2.476501,-50.100979,1001.543437,30.900000,95.844560,40.164062,0.752018 
2019-7-6-4-4-53-769231,,0.000000,0.000000,0.000000,0.098030,0.744767,-0.051012,0.029468,-0.002727,-0.011586,79.425468,3.434225,-50.262806,1001.543437,30.900000,95.844560,40.164062,0.752920 
2019-7-6-4-4-53-870370,,0.000000,0.000000,0.000000,0.100771,0.741903,-0.047488,0.032043,-0.009135,-0.013850,79.296616,2.864489,-50.834240,1001.543437,30.900000,95.844560,40.164062,0.750220 
2019-7-6-4-4-53-973536,,0.000000,0.000000,0.000000,0.096095,0.743514,-0.039697,0.012304,-0.000577,-0.004960,80.151276,2.262999,-51.257717,1001.557656,30.930000,95.725059,39.130859,0.750748 
2019-7-6-4-4-54-90235,,0.000000,0.000000,0.000000,0.097062,0.744051,-0.047117,0.007166,-0.000426,-0.002858,78.991066,2.750524,-51.073849,1001.557656,30.930000,95.725059,39.130859,0.751833 
2019-7-6-4-4-54-191642,,0.000000,0.000000,0.000000,0.102383,0.741188,-0.043778,0.001006,0.001111,-0.001245,79.154305,3.079222,-51.941433,1001.557656,30.930000,95.725059,39.130859,0.749505 
2019-7-6-4-4-54-295791,,0.000000,0.000000,0.000000,0.100932,0.739219,-0.043036,0.000412,0.000085,0.000445,79.269234,3.712463,-52.144928,1001.557656,30.930000,95.725059,39.130859,0.747318 
2019-7-6-4-4-54-401500,,0.000000,0.000000,0.000000,0.097546,0.743335,-0.046746,0.001336,0.001675,-0.000500,78.626419,2.662622,-51.653008,1001.557656,30.930000,95.725059,39.130859,0.751164 
2019-7-6-4-4-54-501558,,0.000000,0.000000,0.000000,0.098836,0.742261,-0.046931,0.000724,-0.000485,0.000052,79.488998,3.265963,-51.922878,1001.618281,30.950000,95.215550,40.595703,0.750282 
2019-7-6-4-4-54-641315,,0.000000,0.000000,0.000000,0.099642,0.742261,-0.044891,-0.001337,-0.000047,0.001070,78.908081,2.181321,-51.583344,1001.618281,30.950000,95.215550,40.595703,0.750264 
2019-7-6-4-4-54-742115,,0.000000,0.000000,0.000000,0.098352,0.743514,-0.045633,-0.007301,-0.001548,0.002776,79.108604,2.847719,-51.494335,1001.618281,30.950000,95.215550,40.595703,0.751378 
