time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-4-15-50-21443,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1001.661602,31.130000,94.851490,38.685547,0.000000 
2019-7-6-4-15-50-139101,,0.000000,0.000000,0.000000,-0.014405,0.749956,0.126589,-0.001224,-0.000131,0.002031,69.811638,7.773896,-45.026386,1001.661602,31.130000,94.851490,38.685547,0.760701 
2019-7-6-4-15-50-243918,,0.000000,0.000000,0.000000,-0.014211,0.749598,0.129356,-0.001813,0.000424,0.001872,75.648827,9.792462,-49.676979,1001.661602,31.130000,94.851490,38.685547,0.760810 
2019-7-6-4-15-50-344225,,0.000000,0.000000,0.000000,-0.014989,0.751566,0.133737,-0.002651,-0.000580,0.000782,75.568687,9.063212,-49.954998,1001.661602,31.130000,94.851490,38.685547,0.763520 
2019-7-6-4-15-50-447898,,0.000000,0.000000,0.000000,-0.013821,0.751745,0.129356,-0.000883,-0.000559,0.001168,75.831558,9.078668,-50.376469,1001.661602,31.130000,94.851490,38.685547,0.762919 
2019-7-6-4-15-50-547975,,0.000000,0.000000,0.000000,-0.016157,0.751208,0.130970,-0.000823,0.000603,0.000069,76.279007,9.183957,-50.143337,1001.661602,31.130000,94.851490,38.764648,0.762711 
2019-7-6-4-15-50-662970,,0.000000,0.000000,0.000000,-0.014016,0.752282,0.130048,-0.001128,0.000605,0.000534,75.942383,8.640254,-50.245831,1001.661602,31.130000,94.851490,38.764648,0.763569 
2019-7-6-4-15-50-763085,,0.000000,0.000000,0.000000,-0.015184,0.750672,0.128895,-0.001573,-0.000423,-0.000078,75.897858,9.010668,-50.398045,1001.661602,31.130000,94.851490,38.764648,0.761809 
2019-7-6-4-15-50-866632,,0.000000,0.000000,0.000000,-0.015573,0.750851,0.130740,0.000621,-0.001353,-0.000119,75.839729,9.053093,-50.265919,1001.661602,31.130000,94.851490,38.764648,0.762307 
2019-7-6-4-15-50-985126,,0.000000,0.000000,0.000000,-0.015573,0.751030,0.130279,-0.001976,0.000222,-0.000104,76.501923,8.919425,-50.418087,1001.661602,31.130000,94.851490,38.764648,0.762404 
2019-7-6-4-15-51-85146,,0.000000,0.000000,0.000000,-0.014211,0.749777,0.129587,-0.000276,0.001253,-0.000113,75.538696,9.766673,-49.297695,1001.614492,31.130000,95.247394,38.517578,0.761026 
2019-7-6-4-15-51-186569,,0.000000,0.000000,0.000000,-0.012848,0.751387,0.129356,0.000362,-0.000863,0.001461,77.385651,9.078938,-47.779423,1001.614492,31.130000,95.247394,38.517578,0.762549 
2019-7-6-4-15-51-286909,,0.000000,0.000000,0.000000,-0.014405,0.752461,0.133507,0.002531,-0.000730,-0.000609,77.120674,9.240853,-48.020332,1001.614492,31.130000,95.247394,38.517578,0.764349 
2019-7-6-4-15-51-387537,,0.000000,0.000000,0.000000,-0.014016,0.751208,0.126589,0.002895,-0.000676,-0.001714,76.769363,9.354903,-49.279148,1001.614492,31.130000,95.247394,38.517578,0.761929 
2019-7-6-4-15-51-488258,,0.000000,0.000000,0.000000,-0.013432,0.743693,0.133737,-0.007303,-0.000710,0.001981,76.430756,9.162658,-49.442547,1001.614492,31.130000,95.247394,38.517578,0.755741 
2019-7-6-4-15-51-588653,,0.000000,0.000000,0.000000,-0.012264,0.747630,0.134890,-0.001092,0.002010,0.003454,76.604866,9.039110,-49.010014,1001.631367,31.140000,95.105576,38.496094,0.759800 
2019-7-6-4-15-51-689713,,0.000000,0.000000,0.000000,-0.024722,0.752998,0.128203,-0.005532,0.001407,-0.001019,77.127983,9.022093,-48.350773,1001.631367,31.140000,95.105576,38.496094,0.764234 
2019-7-6-4-15-51-790851,,0.000000,0.000000,0.000000,-0.010512,0.752282,0.124975,-0.002138,-0.004022,0.000277,76.810577,9.171574,-49.224049,1001.631367,31.140000,95.105576,38.496094,0.762665 
2019-7-6-4-15-51-891337,,0.000000,0.000000,0.000000,-0.015573,0.749061,0.121517,0.002717,0.001858,0.002037,75.956657,9.238384,-50.120426,1001.631367,31.140000,95.105576,38.496094,0.759013 
2019-7-6-4-15-51-991757,,0.000000,0.000000,0.000000,-0.020829,0.749240,0.123361,0.009911,-0.001793,-0.005912,75.921143,9.069097,-49.169548,1001.631367,31.140000,95.105576,38.496094,0.759613 
2019-7-6-4-15-52-98010,,0.000000,0.000000,0.000000,-0.011291,0.753535,0.127742,0.005856,-0.001799,-0.003494,76.911667,9.155163,-49.320526,1001.722227,31.140000,94.342025,38.067383,0.764369 
2019-7-6-4-15-52-198710,,0.000000,0.000000,0.000000,-0.012459,0.748882,0.128434,0.004940,0.001895,0.001345,76.475937,10.071735,-48.897903,1001.722227,31.140000,94.342025,38.067383,0.759918 
2019-7-6-4-15-52-299446,,0.000000,0.000000,0.000000,-0.019661,0.747988,0.132354,0.079720,0.088992,-0.071290,76.566811,9.948171,-49.957993,1001.722227,31.140000,94.342025,38.067383,0.759861 
2019-7-6-4-15-52-400342,,0.000000,0.000000,0.000000,-0.022386,0.729019,0.148725,0.061953,-0.016338,-0.063035,76.469482,9.428889,-49.033550,1001.722227,31.140000,94.342025,38.067383,0.744372 
2019-7-6-4-15-52-507549,,0.000000,0.000000,0.000000,-0.009539,0.739756,0.141116,0.123624,-0.013431,-0.009060,76.588280,9.254196,-49.407963,1001.722227,31.140000,94.342025,38.067383,0.753156 
2019-7-6-4-15-52-928961,,0.000000,0.000000,0.000000,-0.009539,0.739756,0.141116,0.123624,-0.013431,-0.009060,76.588280,9.254196,-49.407963,1001.722227,31.140000,94.342025,38.067383,0.753156 
2019-7-6-4-15-53-193262,,0.000000,0.000000,0.000000,-0.048861,0.767671,0.068713,-0.008259,-0.077512,-0.014655,76.470634,10.006216,-53.512280,1001.626055,31.170000,95.150222,38.791016,0.772288 
2019-7-6-4-15-53-301078,,0.000000,0.000000,0.000000,-0.052365,0.750314,0.081626,-0.011667,-0.022880,-0.008826,77.639801,9.896618,-51.986546,1001.626055,31.170000,95.150222,38.791016,0.756555 
2019-7-6-4-15-53-407260,,0.000000,0.000000,0.000000,-0.049250,0.753177,0.080242,-0.007333,0.002034,-0.020937,77.681770,9.561316,-50.141479,1001.626055,31.170000,95.150222,38.791016,0.759039 
2019-7-6-4-15-53-507484,,0.000000,0.000000,0.000000,-0.058789,0.757650,0.072403,-0.022113,-0.000939,-0.019431,77.860313,10.211538,-51.006466,1001.626055,31.170000,95.150222,38.791016,0.763369 
2019-7-6-4-15-53-608052,,0.000000,0.000000,0.000000,-0.072026,0.760335,0.061796,-0.029716,-0.000141,0.013459,77.582237,9.075524,-52.721600,1001.626055,31.170000,95.150222,38.791016,0.766234 
2019-7-6-4-15-53-720055,,0.000000,0.000000,0.000000,-0.061319,0.749240,0.080704,-0.001304,0.005002,0.010606,76.521019,10.232770,-51.834965,1001.670156,31.180000,94.779599,38.578125,0.756065 
2019-7-6-4-15-53-820495,,0.000000,0.000000,0.000000,-0.060541,0.753356,0.076092,0.002140,-0.001377,0.008779,77.150841,10.110812,-52.048435,1001.670156,31.180000,94.779599,38.578125,0.759605 
2019-7-6-4-15-53-921278,,0.000000,0.000000,0.000000,-0.061709,0.750851,0.079781,0.000321,0.005359,0.008791,77.616562,9.102035,-51.625443,1001.670156,31.180000,94.779599,38.578125,0.757595 
2019-7-6-4-15-54-21430,,0.000000,0.000000,0.000000,-0.059762,0.751387,0.078628,-0.001611,-0.001675,0.005824,76.906677,9.765060,-51.587582,1001.670156,31.180000,94.779599,38.578125,0.757850 
2019-7-6-4-15-54-122268,,0.000000,0.000000,0.000000,-0.061514,0.752998,0.074939,0.000348,0.000923,0.004580,76.669189,9.271008,-52.865410,1001.670156,31.180000,94.779599,38.578125,0.759214 
2019-7-6-4-15-54-222690,,0.000000,0.000000,0.000000,-0.059178,0.751208,0.079090,-0.003058,-0.002429,0.005900,75.687439,9.514517,-53.762959,1001.659414,31.190000,94.869874,38.624023,0.757675 
2019-7-6-4-15-54-334340,,0.000000,0.000000,0.000000,-0.061125,0.753714,0.078167,0.001096,0.000752,0.002961,75.578171,9.373357,-53.144783,1001.659414,31.190000,94.869874,38.624023,0.760218 
2019-7-6-4-15-54-439513,,0.000000,0.000000,0.000000,-0.058983,0.752998,0.085085,-0.004259,0.002214,0.004851,75.957016,9.769602,-53.125874,1001.659414,31.190000,94.869874,38.624023,0.760082 
2019-7-6-4-15-54-540793,,0.000000,0.000000,0.000000,-0.055674,0.750493,0.084854,-0.006229,-0.005892,0.004884,76.205009,9.392241,-52.926403,1001.659414,31.190000,94.869874,38.624023,0.757324 
2019-7-6-4-15-54-643927,,0.000000,0.000000,0.000000,-0.060346,0.752461,0.079551,-0.007733,-0.013727,0.002567,75.814674,10.115342,-53.216892,1001.659414,31.190000,94.869874,38.624023,0.759057 
2019-7-6-4-15-54-790022,,0.000000,0.000000,0.000000,-0.059373,0.750672,0.083009,-0.002005,0.000822,0.004087,74.833366,9.452817,-52.970428,1001.639922,31.200000,95.033683,38.770508,0.757577 
2019-7-6-4-15-54-893915,,0.000000,0.000000,0.000000,-0.062098,0.751208,0.083240,-0.001022,-0.001886,-0.000119,76.026070,9.166792,-52.206001,1001.639922,31.200000,95.033683,38.770508,0.758353 
2019-7-6-4-15-54-994148,,0.000000,0.000000,0.000000,-0.060541,0.752461,0.079320,-0.003188,-0.002000,0.000629,76.372665,9.668535,-52.252392,1001.639922,31.200000,95.033683,38.770508,0.759048 
2019-7-6-4-15-55-99747,,0.000000,0.000000,0.000000,-0.060930,0.749956,0.078859,-0.001933,-0.002268,-0.000107,76.413857,9.687524,-51.416367,1001.639922,31.200000,95.033683,38.770508,0.756548 
2019-7-6-4-15-55-211438,,0.000000,0.000000,0.000000,-0.059373,0.754072,0.069405,0.000849,-0.011618,0.001529,76.893700,9.701308,-51.727074,993.849687,26.510000,160.709221,37.625000,0.759583 
2019-7-6-4-15-55-311697,,0.000000,0.000000,0.000000,-0.062293,0.749419,0.069405,-0.008846,-0.014746,0.013066,77.116119,9.579715,-51.688858,993.849687,26.510000,160.709221,37.625000,0.755200 
2019-7-6-4-15-55-414724,,0.000000,0.000000,0.000000,-0.078644,0.753535,0.058107,0.010467,-0.003789,-0.008200,76.270081,9.501438,-52.239014,993.849687,26.510000,160.709221,37.625000,0.759853 
