time,motor, para, direct
2019-7-6-4-15-50-908804,0,0,0
2019-7-6-4-15-51-909353,0,0,0
2019-7-6-4-15-52-928214,0,0,0
2019-7-6-4-15-53-935525,0,0,0
2019-7-6-4-15-54-936196,0,0,0
2019-7-6-4-15-55-936865,0,0,0
2019-7-6-4-15-56-950366,0,0,0
2019-7-6-4-15-57-950420,0,0,0
2019-7-6-4-15-58-951100,0,0,0
2019-7-6-4-16-0-3763,0,0,0
2019-7-6-4-16-1-13470,0,0,0
