time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-4-16-37-490127,,0.000000,0.000000,0.000000,-0.030562,0.750493,0.121517,0.005814,0.001767,-0.002041,80.248131,8.174773,-47.364113,1001.647383,31.100000,94.970982,38.244141,0.760881 
2019-7-6-4-16-37-606755,,0.000000,0.000000,0.000000,-0.031536,0.750672,0.126128,-0.000243,-0.002659,-0.002287,79.493736,8.839020,-47.302158,1001.647383,31.100000,94.970982,38.244141,0.761847 
2019-7-6-4-16-37-723767,,0.000000,0.000000,0.000000,-0.029005,0.751387,0.120594,-0.000101,-0.001570,-0.001737,81.154709,8.328381,-48.055244,1001.647383,31.100000,94.970982,38.244141,0.761556 
2019-7-6-4-16-37-823923,,0.000000,0.000000,0.000000,-0.029978,0.751387,0.123822,-0.001318,-0.001623,-0.000828,80.795685,8.822657,-48.020859,1001.647383,31.100000,94.970982,38.244141,0.762111 
2019-7-6-4-16-37-924237,,0.000000,0.000000,0.000000,-0.029394,0.752282,0.115291,0.004972,0.001034,-0.001533,80.491768,8.787944,-47.772160,1001.647383,31.100000,94.970982,38.244141,0.761633 
2019-7-6-4-16-38-25324,,0.000000,0.000000,0.000000,-0.031341,0.750851,0.119441,0.005594,0.000464,-0.003904,81.051025,9.389141,-46.985306,1001.663906,31.110000,94.832122,38.955078,0.760937 
2019-7-6-4-16-38-126474,,0.000000,0.000000,0.000000,-0.030368,0.751030,0.123131,0.001791,0.000416,-0.002048,81.754150,9.027884,-46.009975,1001.663906,31.110000,94.832122,38.955078,0.761662 
2019-7-6-4-16-38-228056,,0.000000,0.000000,0.000000,-0.031341,0.750493,0.122669,0.000531,0.000888,-0.000731,81.750023,9.180241,-44.822739,1001.663906,31.110000,94.832122,38.955078,0.761098 
2019-7-6-4-16-38-331593,,0.000000,0.000000,0.000000,-0.030757,0.751566,0.118980,0.003802,-0.000732,-0.001128,82.210197,9.710444,-45.734829,1001.663906,31.110000,94.832122,38.955078,0.761547 
2019-7-6-4-16-38-431706,,0.000000,0.000000,0.000000,-0.030368,0.751030,0.120133,0.002046,0.000881,-0.001505,81.295410,8.487070,-46.196884,1001.663906,31.110000,94.832122,38.955078,0.761183 
2019-7-6-4-16-38-531896,,0.000000,0.000000,0.000000,-0.030952,0.750851,0.122208,0.002473,-0.000114,-0.000930,81.431091,8.279099,-45.490200,1001.699922,31.110000,94.529461,39.292969,0.761360 
2019-7-6-4-16-38-636279,,0.000000,0.000000,0.000000,-0.027642,0.751387,0.126128,0.002410,-0.000560,0.000668,81.078758,9.043850,-45.978130,1001.699922,31.110000,94.529461,39.292969,0.762401 
2019-7-6-4-16-38-755547,,0.000000,0.000000,0.000000,-0.029005,0.752640,0.120825,0.000038,0.000585,-0.000259,79.560646,8.823349,-47.208492,1001.699922,31.110000,94.529461,39.292969,0.762828 
2019-7-6-4-16-38-875449,,0.000000,0.000000,0.000000,-0.029978,0.751924,0.121286,0.000483,0.001703,-0.000150,81.280930,8.585043,-48.627209,1001.699922,31.110000,94.529461,39.292969,0.762233 
2019-7-6-4-16-38-981054,,0.000000,0.000000,0.000000,-0.030173,0.750135,0.121286,-0.000050,0.000106,0.001447,80.275612,8.189635,-48.180866,1001.699922,31.110000,94.529461,39.292969,0.760475 
2019-7-6-4-16-39-91658,,0.000000,0.000000,0.000000,-0.029005,0.751208,0.122439,0.001546,0.000106,0.000384,80.503242,8.742854,-47.800201,1001.699922,31.110000,94.529461,38.820312,0.761674 
2019-7-6-4-16-39-192199,,0.000000,0.000000,0.000000,-0.030368,0.750493,0.122900,0.001546,-0.001490,-0.000148,80.401741,8.855281,-48.066872,1001.699922,31.110000,94.529461,38.820312,0.761095 
2019-7-6-4-16-39-297104,,0.000000,0.000000,0.000000,-0.029005,0.750493,0.121978,0.001013,-0.000958,-0.000680,79.401329,8.926122,-48.062382,1001.699922,31.110000,94.529461,38.820312,0.760894 
2019-7-6-4-16-39-397580,,0.000000,0.000000,0.000000,-0.028032,0.750851,0.123592,-0.000052,0.001170,-0.001743,79.796936,9.119164,-47.837467,1001.699922,31.110000,94.529461,38.820312,0.761471 
2019-7-6-4-16-39-501388,,0.000000,0.000000,0.000000,-0.029784,0.751387,0.119441,-0.000053,0.000106,-0.001211,80.045990,8.678864,-47.918819,1001.699922,31.110000,94.529461,38.820312,0.761404 
2019-7-6-4-16-39-619107,,0.000000,0.000000,0.000000,-0.030368,0.751745,0.121055,0.002075,0.000638,-0.000146,79.801666,9.073262,-47.741291,994.387578,26.730000,156.161164,38.703125,0.762035 
2019-7-6-4-16-39-725615,,0.000000,0.000000,0.000000,-0.030562,0.750314,0.124514,0.001010,0.000106,-0.000678,80.158035,9.373434,-47.767357,994.387578,26.730000,156.161164,38.703125,0.761189 
2019-7-6-4-16-39-827136,,0.000000,0.000000,0.000000,-0.028226,0.750314,0.124514,0.001010,0.000106,-0.001209,79.821930,8.480919,-47.921860,994.387578,26.730000,156.161164,38.703125,0.761099 
2019-7-6-4-16-39-932085,,0.000000,0.000000,0.000000,-0.030952,0.750135,0.121978,0.001008,-0.000425,-0.000145,80.712570,8.360026,-48.475220,994.387578,26.730000,156.161164,38.703125,0.760617 
2019-7-6-4-16-40-36387,,0.000000,0.000000,0.000000,-0.029589,0.750851,0.126820,-0.000057,-0.000425,-0.000676,80.589935,9.009422,-47.750881,994.387578,26.730000,156.161164,38.703125,0.762060 
2019-7-6-4-16-40-181602,,0.000000,0.000000,0.000000,-0.029200,0.750314,0.122669,0.001539,0.000640,-0.000675,79.942596,8.612876,-47.536266,1001.578789,31.130000,95.547450,38.966797,0.760836 
2019-7-6-4-16-40-291793,,0.000000,0.000000,0.000000,-0.029200,0.751566,0.120364,0.002602,-0.000956,-0.001738,80.299675,8.670206,-47.542927,1001.578789,31.130000,95.547450,38.966797,0.761703 
2019-7-6-4-16-40-392246,,0.000000,0.000000,0.000000,-0.028226,0.751030,0.124975,0.000473,-0.000956,0.001455,82.670120,9.090048,-45.764034,1001.578789,31.130000,95.547450,38.966797,0.761880 
2019-7-6-4-16-40-496629,,0.000000,0.000000,0.000000,-0.029394,0.752282,0.129126,0.001536,-0.000956,-0.001205,82.976433,8.935452,-44.531261,1001.578789,31.130000,95.547450,38.966797,0.763849 
2019-7-6-4-16-40-611074,,0.000000,0.000000,0.000000,-0.029005,0.749777,0.121747,-0.000593,0.001172,-0.000672,82.156960,9.376056,-46.138786,1001.678125,31.130000,94.712632,38.844727,0.760151 
2019-7-6-4-16-40-718354,,0.000000,0.000000,0.000000,-0.029394,0.751030,0.123361,0.001003,0.000108,-0.000672,81.667656,9.108805,-46.315063,1001.678125,31.130000,94.712632,38.844727,0.761661 
2019-7-6-4-16-40-819163,,0.000000,0.000000,0.000000,-0.030173,0.750493,0.122208,0.001002,0.000639,-0.001203,80.862442,8.421968,-45.762257,1001.678125,31.130000,94.712632,38.844727,0.760976 
2019-7-6-4-16-40-920253,,0.000000,0.000000,0.000000,-0.029394,0.751030,0.121978,0.001534,0.000639,-0.000670,81.105278,8.731174,-46.198612,1001.678125,31.130000,94.712632,38.844727,0.761438 
2019-7-6-4-16-41-25909,,0.000000,0.000000,0.000000,-0.030562,0.748703,0.123822,0.001001,0.000639,-0.001202,81.192131,8.795268,-46.637634,1001.678125,31.130000,94.712632,38.844727,0.759488 
2019-7-6-4-16-41-153910,,0.000000,0.000000,0.000000,-0.030562,0.750135,0.121055,-0.000597,0.000639,-0.001733,80.575882,8.423437,-47.289864,1001.667031,31.140000,94.805861,38.315430,0.760454 
2019-7-6-4-16-41-254800,,0.000000,0.000000,0.000000,-0.031146,0.749956,0.122669,-0.000598,-0.000425,-0.000668,80.798714,9.008477,-47.407032,1001.667031,31.140000,94.805861,38.315430,0.760560 
2019-7-6-4-16-41-355094,,0.000000,0.000000,0.000000,-0.030562,0.750135,0.123131,0.000466,-0.000957,-0.000135,80.542267,8.662453,-47.428749,1001.667031,31.140000,94.805861,38.315430,0.760787 
2019-7-6-4-16-41-455457,,0.000000,0.000000,0.000000,-0.028810,0.748882,0.124514,0.001529,0.000639,-0.000667,79.653084,9.860987,-47.206917,1001.667031,31.140000,94.805861,38.315430,0.759709 
2019-7-6-4-16-41-560686,,0.000000,0.000000,0.000000,-0.029005,0.749777,0.122900,-0.000068,-0.000425,-0.000134,80.147194,8.781574,-48.347965,1001.667031,31.140000,94.805861,38.315430,0.760336 
2019-7-6-4-16-41-682509,,0.000000,0.000000,0.000000,-0.027253,0.749956,0.125667,-0.001133,-0.000425,-0.000133,80.347931,8.477291,-47.253769,1001.694609,31.140000,94.574104,38.653320,0.760900 
2019-7-6-4-16-41-788123,,0.000000,0.000000,0.000000,-0.027837,0.749956,0.123822,0.001527,0.000108,-0.000132,80.750832,8.722466,-46.967930,1001.694609,31.140000,94.574104,38.653320,0.760619 
2019-7-6-4-16-41-889005,,0.000000,0.000000,0.000000,-0.028810,0.751208,0.122669,-0.000602,-0.000956,0.000401,79.444359,8.568848,-47.788425,1001.694609,31.140000,94.574104,38.653320,0.761703 
2019-7-6-4-16-41-992479,,0.000000,0.000000,0.000000,-0.030368,0.750493,0.121055,-0.000071,0.000109,-0.000131,79.693893,8.612281,-47.871674,1001.694609,31.140000,94.574104,38.653320,0.760800 
2019-7-6-4-16-42-93362,,0.000000,0.000000,0.000000,-0.027837,0.750672,0.125206,0.001525,-0.000956,-0.000130,80.050774,8.275083,-47.946041,1001.694609,31.140000,94.574104,38.653320,0.761551 
2019-7-6-4-16-42-194443,,0.000000,0.000000,0.000000,-0.030173,0.749956,0.123131,0.000460,-0.000424,-0.000662,80.245247,8.210078,-47.716541,1001.611836,31.140000,95.269717,38.574219,0.760595 
2019-7-6-4-16-42-308614,,0.000000,0.000000,0.000000,-0.029394,0.751566,0.123592,0.000990,0.000640,0.000403,81.360641,7.434541,-48.072479,1001.611836,31.140000,95.269717,38.574219,0.762228 
2019-7-6-4-16-42-416166,,0.000000,0.000000,0.000000,-0.028226,0.750314,0.124284,0.000458,0.000640,-0.000661,80.673500,9.032545,-47.037174,1001.611836,31.140000,95.269717,38.574219,0.761061 
2019-7-6-4-16-42-533530,,0.000000,0.000000,0.000000,-0.029978,0.750135,0.123592,0.000988,0.001172,-0.001192,80.963547,8.501800,-47.825718,1001.611836,31.140000,95.269717,38.574219,0.760839 
2019-7-6-4-16-42-634233,,0.000000,0.000000,0.000000,-0.029005,0.748882,0.126820,0.002053,0.000107,-0.001191,80.651031,7.996744,-47.023392,1001.611836,31.140000,95.269717,38.574219,0.760098 
2019-7-6-4-16-42-738858,,0.000000,0.000000,0.000000,-0.027253,0.749956,0.126820,0.004180,0.000107,0.000406,82.316765,8.607970,-45.670189,1001.636797,31.160000,95.059945,38.598633,0.761091 
2019-7-6-4-16-42-843392,,0.000000,0.000000,0.000000,-0.029005,0.750493,0.127281,0.003114,-0.000424,0.000406,82.042648,9.794146,-45.528889,1001.636797,31.160000,95.059945,38.598633,0.761762 
2019-7-6-4-16-42-944208,,0.000000,0.000000,0.000000,-0.029589,0.744230,0.125206,0.004711,-0.001488,-0.001189,82.241455,8.177417,-46.666801,1001.636797,31.160000,95.059945,38.598633,0.755268 
2019-7-6-4-16-43-44928,,0.000000,0.000000,0.000000,-0.029005,0.748524,0.127973,0.002581,-0.007342,0.003600,81.990150,8.499727,-46.910797,1001.636797,31.160000,95.059945,38.598633,0.759939 
2019-7-6-4-16-43-145840,,0.000000,0.000000,0.000000,-0.030952,0.749061,0.129818,0.003644,-0.005214,-0.003316,81.337975,8.445860,-46.607498,1001.636797,31.160000,95.059945,38.598633,0.760857 
2019-7-6-4-16-43-252922,,0.000000,0.000000,0.000000,-0.028421,0.755503,0.132354,0.000983,-0.002021,-0.001719,80.409332,9.196232,-47.229362,1001.664375,31.160000,94.828183,39.048828,0.767535 
2019-7-6-4-16-43-353240,,0.000000,0.000000,0.000000,-0.027058,0.748166,0.129126,-0.005404,-0.002021,0.000410,81.196159,9.048453,-46.544548,1001.664375,31.160000,94.828183,39.048828,0.759710 
2019-7-6-4-16-43-467227,,0.000000,0.000000,0.000000,-0.031536,0.748166,0.128203,-0.008596,-0.001489,0.000410,79.769699,8.480687,-47.231815,1001.664375,31.160000,94.828183,39.048828,0.759726 
2019-7-6-4-16-43-590471,,0.000000,0.000000,0.000000,-0.064434,0.740830,0.117136,0.235108,0.146438,-0.202856,80.166595,8.685170,-47.251030,1001.664375,31.160000,94.828183,39.048828,0.752796 
2019-7-6-4-16-44-86173,,0.000000,0.000000,0.000000,-0.003309,0.747809,0.125436,-0.110229,-0.098860,0.024333,80.537514,8.882493,-47.104874,1001.664375,31.160000,94.828183,39.048828,0.758263 
2019-7-6-4-16-44-200353,,0.000000,0.000000,0.000000,-0.040490,0.763198,0.063410,0.094102,-0.537278,-0.011304,86.781700,7.357637,-48.510628,1001.650977,31.190000,94.940781,38.499023,0.766897 
2019-7-6-4-16-44-304266,,0.000000,0.000000,0.000000,-0.014405,0.750672,0.070097,0.099956,-1.237538,-0.076753,83.992935,8.872257,-46.717079,1001.650977,31.190000,94.940781,38.499023,0.754075 
2019-7-6-4-16-44-405109,,0.000000,0.000000,0.000000,-0.010512,0.756756,0.073094,0.003111,0.109773,-0.015027,81.671143,9.311138,-48.750652,1001.650977,31.190000,94.940781,38.499023,0.760350 
2019-7-6-4-16-44-525557,,0.000000,0.000000,0.000000,-0.079618,0.756398,0.035740,-0.000614,0.365187,-0.018220,80.573051,8.616174,-50.373417,1001.650977,31.190000,94.940781,38.499023,0.761416 
2019-7-6-4-16-44-631617,,0.000000,0.000000,0.000000,-0.065018,0.754787,0.053726,0.016952,-0.164231,-0.012880,81.210785,8.158884,-48.757694,1001.650977,31.190000,94.940781,38.499023,0.759485 
2019-7-6-4-16-44-732603,,0.000000,0.000000,0.000000,-0.059957,0.751566,0.054648,-0.044767,-0.160383,-0.017662,80.745430,8.681282,-48.695213,1001.714609,31.190000,94.406035,38.646484,0.755932 
2019-7-6-4-16-44-832877,,0.000000,0.000000,0.000000,-0.060930,0.749419,0.071942,-0.054335,-0.046403,-0.020286,80.602509,9.145950,-49.097401,1001.714609,31.190000,94.406035,38.646484,0.755326 
2019-7-6-4-16-44-933736,,0.000000,0.000000,0.000000,-0.064629,0.749061,0.066869,-0.006438,-0.001173,-0.005384,82.584358,8.675593,-46.306976,1001.714609,31.190000,94.406035,38.646484,0.754812 
2019-7-6-4-16-45-37373,,0.000000,0.000000,0.000000,-0.065407,0.756577,0.056723,0.002604,0.005745,0.000471,82.590958,9.066510,-46.464413,1001.714609,31.190000,94.406035,38.646484,0.761514 
2019-7-6-4-16-45-144140,,0.000000,0.000000,0.000000,-0.065602,0.751745,0.061565,-0.005379,-0.007024,-0.001654,81.191658,8.590169,-48.090412,1001.714609,31.190000,94.406035,38.646484,0.757110 
2019-7-6-4-16-45-245099,,0.000000,0.000000,0.000000,-0.064823,0.752640,0.057876,-0.003784,-0.008623,-0.001653,80.793793,8.540310,-47.374237,1001.565547,31.200000,95.658742,38.895508,0.757640 
2019-7-6-4-16-45-345202,,0.000000,0.000000,0.000000,-0.065991,0.752998,0.060182,-0.001656,-0.000111,-0.000587,81.009521,8.280580,-47.775944,1001.565547,31.200000,95.658742,38.895508,0.758276 
2019-7-6-4-16-45-446101,,0.000000,0.000000,0.000000,-0.068327,0.754966,0.056723,0.004196,0.003083,-0.001650,81.820679,8.258724,-48.403481,1001.565547,31.200000,95.658742,38.895508,0.760171 
2019-7-6-4-16-45-546521,,0.000000,0.000000,0.000000,-0.065991,0.752640,0.054187,0.004727,0.004147,-0.003246,81.591766,9.577123,-48.140205,1001.565547,31.200000,95.658742,38.895508,0.757468 
2019-7-6-4-16-45-647820,,0.000000,0.000000,0.000000,-0.065018,0.755324,0.056954,0.005257,0.000955,-0.000052,80.933838,9.116982,-48.981930,1001.565547,31.200000,95.658742,38.895508,0.760254 
2019-7-6-4-16-45-784465,,0.000000,0.000000,0.000000,-0.065407,0.751745,0.056723,-0.000066,-0.005430,-0.001646,80.337486,9.987262,-48.956326,1001.648320,31.200000,94.963103,38.512695,0.756714 
2019-7-6-4-16-45-889342,,0.000000,0.000000,0.000000,-0.064239,0.752461,0.059951,-0.003260,-0.008093,-0.000048,80.992722,9.483715,-49.515068,1001.648320,31.200000,94.963103,38.512695,0.757574 
2019-7-6-4-16-45-990567,,0.000000,0.000000,0.000000,-0.066575,0.752819,0.058798,-0.000601,0.005742,0.001018,81.060448,8.985380,-48.653908,1001.648320,31.200000,94.963103,38.512695,0.758041 
2019-7-6-4-16-46-93294,,0.000000,0.000000,0.000000,-0.065213,0.754251,0.058337,0.002058,0.001487,-0.002174,80.714165,8.942076,-48.438622,1001.648320,31.200000,94.963103,38.512695,0.759309 
2019-7-6-4-16-46-193974,,0.000000,0.000000,0.000000,-0.066186,0.751208,0.058798,-0.000072,-0.004367,-0.000044,81.170250,8.479517,-48.934929,1001.648320,31.200000,94.963103,38.512695,0.756407 
2019-7-6-4-16-46-321149,,0.000000,0.000000,0.000000,-0.065407,0.749598,0.057415,0.002054,-0.001175,-0.001639,80.708931,8.791407,-49.486214,1001.700898,31.220000,94.521254,38.412109,0.754634 
2019-7-6-4-16-46-421376,,0.000000,0.000000,0.000000,-0.068522,0.753356,0.056954,0.007374,0.002550,-0.002702,80.444183,8.452272,-48.587288,1001.700898,31.220000,94.521254,38.412109,0.758607 
2019-7-6-4-16-46-529488,,0.000000,0.000000,0.000000,-0.064629,0.753893,0.062488,-0.001673,0.000422,-0.002702,80.569420,9.493881,-49.046413,1001.700898,31.220000,94.521254,38.412109,0.759234 
2019-7-6-4-16-46-629957,,0.000000,0.000000,0.000000,-0.063850,0.750314,0.065716,0.002052,0.006274,0.003684,81.224731,8.098975,-48.812359,1001.700898,31.220000,94.521254,38.412109,0.755888 
2019-7-6-4-16-47-77018,,0.000000,0.000000,0.000000,-0.061125,0.748524,0.047961,0.006837,-0.004369,-0.002701,80.582863,8.326250,-48.520451,1001.700898,31.220000,94.521254,38.412109,0.752546 
2019-7-6-4-16-47-246815,,0.000000,0.000000,0.000000,-0.110959,0.735461,0.072864,-0.038925,0.297873,-0.001100,83.818382,9.936522,-42.523827,1001.734258,31.240000,94.240922,38.458984,0.747345 
2019-7-6-4-16-47-347837,,0.000000,0.000000,0.000000,-0.056453,0.757650,0.078859,0.058972,-0.469950,-0.005883,84.518501,9.931961,-43.434731,1001.734258,31.240000,94.240922,38.458984,0.763832 
2019-7-6-4-16-47-451716,,0.000000,0.000000,0.000000,-0.048082,0.749061,0.086929,-0.000093,-0.211343,0.013273,83.424911,10.454340,-45.690018,1001.734258,31.240000,94.240922,38.458984,0.755620 
2019-7-6-4-16-47-552795,,0.000000,0.000000,0.000000,-0.063461,0.751745,0.076092,-0.012344,0.058477,0.004235,82.508911,9.338803,-46.058620,1001.734258,31.240000,94.240922,38.458984,0.758247 
2019-7-6-4-16-47-652807,,0.000000,0.000000,0.000000,-0.073973,0.751208,0.071711,0.006819,0.006806,-0.007473,83.274071,9.376717,-45.556396,1001.734258,31.240000,94.240922,38.458984,0.758240 
2019-7-6-4-16-47-753842,,0.000000,0.000000,0.000000,-0.061514,0.751208,0.082087,0.000967,-0.017651,0.000506,83.450226,9.282599,-45.536510,1001.670625,31.230000,94.775660,38.570312,0.758180 
2019-7-6-4-16-47-867591,,0.000000,0.000000,0.000000,-0.065991,0.752461,0.078167,0.002027,-0.002229,0.001574,84.300171,9.663918,-45.425789,1001.670625,31.230000,94.775660,38.570312,0.759383 
2019-7-6-4-16-47-968290,,0.000000,0.000000,0.000000,-0.066575,0.750672,0.077706,0.000962,0.002566,-0.004812,83.114105,8.575315,-47.207829,1001.670625,31.230000,94.775660,38.570312,0.757614 
2019-7-6-4-16-48-72942,,0.000000,0.000000,0.000000,-0.064045,0.751208,0.080242,-0.000103,-0.002227,-0.003214,82.590843,9.178579,-47.305138,1001.670625,31.230000,94.775660,38.570312,0.758192 
2019-7-6-4-16-48-173398,,0.000000,0.000000,0.000000,-0.065213,0.753177,0.076553,-0.000638,-0.000096,-0.000553,82.371124,9.977831,-47.176712,1001.670625,31.230000,94.775660,38.570312,0.759861 
