time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-4-17-21-901019,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1001.707109,31.290000,94.469061,38.034180,0.000000 
2019-7-6-4-17-22-31843,,0.000000,0.000000,0.000000,-0.063461,0.751924,-0.000742,-0.000457,0.000581,-0.002320,77.281982,8.053288,-49.368385,1001.707109,31.290000,94.469061,38.034180,0.754598 
2019-7-6-4-17-22-132743,,0.000000,0.000000,0.000000,-0.059178,0.751924,-0.001484,-0.001433,0.000585,-0.002003,81.390923,7.999632,-52.312935,1001.707109,31.290000,94.469061,38.034180,0.754251 
2019-7-6-4-17-22-252242,,0.000000,0.000000,0.000000,-0.061903,0.752640,-0.002597,-0.001396,-0.000378,-0.000223,81.784996,7.318287,-53.180180,1001.707109,31.290000,94.469061,38.034180,0.755186 
2019-7-6-4-17-22-357626,,0.000000,0.000000,0.000000,-0.062487,0.753893,-0.003524,0.000269,0.000089,-0.001217,81.473305,7.767916,-53.572575,1001.707109,31.290000,94.469061,38.034180,0.756486 
2019-7-6-4-17-22-488964,,0.000000,0.000000,0.000000,-0.061709,0.751030,-0.004637,-0.000310,-0.000053,-0.001127,84.014687,6.915538,-52.359852,1001.696016,31.300000,94.562287,37.978516,0.753575 
2019-7-6-4-17-22-589606,,0.000000,0.000000,0.000000,-0.062682,0.752640,-0.002782,-0.000395,-0.001094,-0.000962,81.722878,8.196693,-51.932556,1001.696016,31.300000,94.562287,37.978516,0.755251 
2019-7-6-4-17-22-690519,,0.000000,0.000000,0.000000,-0.063071,0.753177,-0.003710,0.000687,-0.000075,-0.001401,81.882462,7.560150,-52.398899,1001.696016,31.300000,94.562287,37.978516,0.755822 
2019-7-6-4-17-22-796620,,0.000000,0.000000,0.000000,-0.059957,0.752998,-0.001484,-0.001895,-0.001049,0.000217,83.440247,7.797756,-49.844490,1001.696016,31.300000,94.562287,37.978516,0.755383 
2019-7-6-4-17-22-910151,,0.000000,0.000000,0.000000,-0.061903,0.753714,-0.000742,-0.001881,0.000552,-0.000790,83.293579,7.948009,-50.613541,1001.638477,31.310000,95.045829,38.454102,0.756252 
2019-7-6-4-17-23-16829,,0.000000,0.000000,0.000000,-0.062098,0.752282,-0.001484,-0.000863,0.001130,0.000311,82.838997,7.620711,-51.987442,1001.638477,31.310000,95.045829,38.454102,0.754842 
2019-7-6-4-17-23-117849,,0.000000,0.000000,0.000000,-0.060151,0.752640,-0.004266,0.000245,0.000032,-0.001163,82.112137,8.403348,-51.295727,1001.638477,31.310000,95.045829,38.454102,0.755052 
2019-7-6-4-17-23-218390,,0.000000,0.000000,0.000000,-0.061514,0.752461,-0.000927,-0.000862,-0.001995,0.000990,81.951187,8.690033,-52.229595,1001.638477,31.310000,95.045829,38.454102,0.754972 
2019-7-6-4-17-23-318621,,0.000000,0.000000,0.000000,-0.066381,0.754608,-0.000927,-0.001921,0.001117,0.001573,83.075066,7.763855,-52.575405,1001.638477,31.310000,95.045829,38.454102,0.757523 
2019-7-6-4-17-23-421276,,0.000000,0.000000,0.000000,-0.061514,0.751208,-0.005750,-0.002472,0.000547,-0.000544,82.259636,8.098231,-53.197754,1001.684922,31.310000,94.655514,37.810547,0.753745 
2019-7-6-4-17-23-531471,,0.000000,0.000000,0.000000,-0.062487,0.752461,-0.006863,-0.004557,-0.000543,0.001647,81.436386,7.566270,-53.119282,1001.684922,31.310000,94.655514,37.810547,0.755082 
2019-7-6-4-17-23-640107,,0.000000,0.000000,0.000000,-0.065797,0.751566,-0.003710,-0.007234,-0.001085,0.002755,82.212700,7.016555,-52.348480,1001.684922,31.310000,94.655514,37.810547,0.754450 
2019-7-6-4-17-23-740921,,0.000000,0.000000,0.000000,-0.062098,0.750135,-0.009275,0.003893,0.000498,-0.002499,81.589531,8.551198,-53.304790,1001.684922,31.310000,94.655514,37.810547,0.752758 
2019-7-6-4-17-23-852936,,0.000000,0.000000,0.000000,-0.064629,0.754787,-0.014654,0.004770,0.000962,-0.002465,81.740395,8.642483,-52.760334,1001.684922,31.310000,94.655514,37.810547,0.757691 
2019-7-6-4-17-23-953225,,0.000000,0.000000,0.000000,-0.062098,0.753356,-0.004081,0.005063,0.000499,-0.001029,82.576607,7.863381,-52.637463,1001.691016,31.330000,94.604304,37.744141,0.755922 
2019-7-6-4-17-24-54002,,0.000000,0.000000,0.000000,-0.059178,0.745303,0.008993,0.001607,0.002079,0.000373,82.629814,8.219839,-51.593327,1001.691016,31.330000,94.604304,37.744141,0.747703 
2019-7-6-4-17-24-154345,,0.000000,0.000000,0.000000,-0.068522,0.757293,0.003228,-0.001726,-0.001138,0.000405,82.541901,8.248721,-52.031734,1001.691016,31.330000,94.604304,37.744141,0.760393 
2019-7-6-4-17-24-254396,,0.000000,0.000000,0.000000,-0.064434,0.754072,0.004381,-0.001785,-0.000033,-0.000044,81.906181,8.474776,-52.732487,1001.691016,31.330000,94.604304,37.744141,0.756832 
2019-7-6-4-17-24-354816,,0.000000,0.000000,0.000000,-0.061514,0.748703,-0.001113,-0.009849,-0.001130,0.003690,81.813393,7.874289,-52.103573,1001.691016,31.330000,94.604304,37.744141,0.751227 
