time,motor, para, direct
2019-7-6-3-49-2-880202,0,0,0
2019-7-6-3-49-3-881184,0,0,0
2019-7-6-3-49-4-881205,0,0,0
2019-7-6-3-49-5-881349,0,0,0
2019-7-6-3-49-6-882282,0,0,0
2019-7-6-3-49-7-882319,0,0,0
2019-7-6-3-49-8-882354,0,0,0
2019-7-6-3-49-9-882616,0,0,0
2019-7-6-3-49-10-882768,0,0,0
2019-7-6-3-49-11-903187,0,0,0
2019-7-6-3-49-12-903852,0,0,0
2019-7-6-3-49-13-930676,0,0,0
