time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-6-30-9-54-10-318188,,0.000000,0.000000,0.000000,-0.111737,0.117566,0.819488,-0.186844,0.160330,0.405897,-8.239325,-2.755069,18.730869,994.955000,31.510000,151.365569,46.809570,0.835384 
2019-6-30-9-54-10-418224,,0.000000,0.000000,0.000000,-0.161961,-0.034393,0.952994,-0.405010,-0.203103,0.355346,-8.257762,-3.582821,18.782936,994.955000,31.510000,151.365569,46.809570,0.967271 
2019-6-30-9-54-10-518302,,0.000000,0.000000,0.000000,-0.043994,0.398509,1.182193,0.178185,1.303308,1.037514,-5.987438,-5.646713,16.901768,994.955000,31.510000,151.365569,46.809570,1.248329 
2019-6-30-9-54-10-622729,,0.000000,0.000000,0.000000,0.124633,0.043126,0.388991,0.343140,-2.051662,-0.144840,-4.364559,-7.695828,16.044416,994.955000,31.510000,151.365569,46.809570,0.410740 
2019-6-30-9-54-10-729514,,0.000000,0.000000,0.000000,-0.036013,0.132956,1.081659,-0.136826,-0.663380,-0.440162,-2.966366,-8.429661,13.608643,994.955000,31.510000,151.365569,46.809570,1.090395 
2019-6-30-9-54-10-837249,,0.000000,0.000000,0.000000,-0.010512,0.016284,0.938237,0.002360,-0.004304,-0.001098,-2.783466,-8.131034,10.803417,995.106680,31.520000,150.084016,45.161133,0.938437 
2019-6-30-9-54-10-938467,,0.000000,0.000000,0.000000,-0.014989,0.021294,0.941926,0.001550,-0.002481,-0.004679,-1.372381,-8.152443,10.696968,995.106680,31.520000,150.084016,45.161133,0.942286 
2019-6-30-9-54-11-38991,,0.000000,0.000000,0.000000,-0.011485,0.017894,0.940312,0.002317,-0.001479,0.007547,-2.983729,-7.586846,9.384185,995.106680,31.520000,150.084016,45.161133,0.940553 
2019-6-30-9-54-11-140023,,0.000000,0.000000,0.000000,-0.010707,0.017358,0.939159,0.002549,-0.000501,0.007033,-2.621586,-8.399096,9.131433,995.106680,31.520000,150.084016,45.161133,0.939381 
2019-6-30-9-54-11-241021,,0.000000,0.000000,0.000000,-0.010512,0.017358,0.937545,0.000258,-0.000762,0.006186,-1.598653,-7.293203,9.712090,995.106680,31.520000,150.084016,45.161133,0.937765 
2019-6-30-9-54-11-346074,,0.000000,0.000000,0.000000,-0.010901,0.017358,0.941465,0.001174,-0.000648,0.004576,-2.259375,-7.894095,8.282382,995.071172,31.510000,150.384010,46.382812,0.941688 
2019-6-30-9-54-11-446986,,0.000000,0.000000,0.000000,-0.011096,0.017715,0.941926,0.001097,-0.002103,0.003340,-2.712952,-8.261856,8.946580,995.071172,31.510000,150.384010,46.382812,0.942158 
2019-6-30-9-54-11-547097,,0.000000,0.000000,0.000000,-0.012848,0.018073,0.941696,-0.001220,0.000227,0.004756,-2.369782,-7.544139,8.559414,995.071172,31.510000,150.384010,46.382812,0.941957 
2019-6-30-9-54-11-648274,,0.000000,0.000000,0.000000,-0.012264,0.017000,0.940082,-0.000648,-0.001698,0.003911,-2.277941,-7.588130,8.528806,995.071172,31.510000,150.384010,46.382812,0.940315 
2019-6-30-9-54-11-751540,,0.000000,0.000000,0.000000,-0.012848,0.016284,0.941235,0.000923,-0.001045,0.003242,-1.434854,-7.900977,7.955968,995.071172,31.510000,150.384010,46.382812,0.941463 
2019-6-30-9-54-11-852357,,0.000000,0.000000,0.000000,-0.012653,0.016642,0.942618,-0.000146,0.000535,0.002813,-1.835510,-7.617441,7.292066,995.123125,31.530000,149.945078,46.654297,0.942850 
2019-6-30-9-54-11-967666,,0.000000,0.000000,0.000000,-0.009928,0.015568,0.944232,-0.000679,0.000502,0.002208,-2.048759,-7.527101,7.261087,995.123125,31.530000,149.945078,46.654297,0.944413 
2019-6-30-9-54-12-68781,,0.000000,0.000000,0.000000,-0.012069,0.016821,0.937776,-0.000061,-0.001048,0.001805,-1.881887,-7.256378,7.526624,995.123125,31.530000,149.945078,46.654297,0.938004 
2019-6-30-9-54-12-169355,,0.000000,0.000000,0.000000,-0.011680,0.017715,0.938237,-0.000578,-0.000850,0.000450,-1.785136,-8.306195,7.336561,995.123125,31.530000,149.945078,46.654297,0.938477 
2019-6-30-9-54-12-270869,,0.000000,0.000000,0.000000,-0.012264,0.016642,0.941465,0.000398,-0.000214,-0.000241,-2.589509,-8.118326,7.467609,995.123125,31.530000,149.945078,46.654297,0.941692 
