time,motor, para, direct
2019-7-6-3-51-13-622216,0,0,0
2019-7-6-3-51-14-622273,0,0,0
2019-7-6-3-51-15-628104,0,0,0
2019-7-6-3-51-16-628872,0,0,0
2019-7-6-3-51-17-682781,0,0,0
2019-7-6-3-51-18-683370,0,1079574528,0
2019-7-6-3-51-19-687516,0,1079574528,0
2019-7-6-3-51-20-687893,0,1079574528,0
