time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-4-25-29-366749,,0.000000,0.000000,0.000000,-0.021997,0.749061,0.082318,-0.001381,-0.002075,0.001182,69.220100,6.440766,-51.998875,1001.595430,30.870000,95.407598,40.689453,0.753892 
2019-7-6-4-25-29-467309,,0.000000,0.000000,0.000000,-0.031341,0.752282,0.081395,0.000651,0.001515,-0.001469,69.168076,6.582361,-51.842743,1001.595430,30.870000,95.407598,40.689453,0.757322 
2019-7-6-4-25-29-587143,,0.000000,0.000000,0.000000,-0.031925,0.756756,0.072864,0.000609,0.002454,-0.000905,69.087502,6.605134,-52.504097,1001.595430,30.870000,95.407598,40.689453,0.760926 
2019-7-6-4-25-29-688295,,0.000000,0.000000,0.000000,-0.023360,0.753535,0.079090,0.000144,0.000954,-0.000447,70.281654,6.915400,-50.829632,1001.595430,30.870000,95.407598,40.689453,0.758034 
2019-7-6-4-25-29-789570,,0.000000,0.000000,0.000000,-0.029200,0.752282,0.080473,-0.000850,0.001923,-0.000370,70.638031,5.625360,-49.951340,1001.650586,30.870000,94.944063,41.375977,0.757137 
2019-7-6-4-25-29-890761,,0.000000,0.000000,0.000000,-0.017909,0.747272,0.079551,-0.001389,-0.002787,0.003238,70.083923,6.206823,-50.555134,1001.650586,30.870000,94.944063,41.375977,0.751707 
2019-7-6-4-25-29-991155,,0.000000,0.000000,0.000000,-0.029394,0.752819,0.074708,0.000637,-0.000649,0.002299,69.204201,6.758720,-51.082088,1001.650586,30.870000,94.944063,41.375977,0.757088 
2019-7-6-4-25-30-91799,,0.000000,0.000000,0.000000,-0.028616,0.753177,0.077475,0.000141,-0.000522,-0.000396,69.386452,6.323804,-52.073753,1001.650586,30.870000,94.944063,41.375977,0.757692 
2019-7-6-4-25-30-192037,,0.000000,0.000000,0.000000,-0.024528,0.751030,0.085085,-0.000941,0.000588,0.002215,68.592873,6.197403,-51.708237,1001.650586,30.870000,94.944063,41.375977,0.756232 
2019-7-6-4-25-30-293056,,0.000000,0.000000,0.000000,-0.030173,0.750672,0.079781,0.000055,-0.000059,-0.000316,69.491852,6.167824,-51.616138,1001.639883,30.880000,95.034011,40.566406,0.755502 
2019-7-6-4-25-30-410245,,0.000000,0.000000,0.000000,-0.023944,0.754072,0.080473,-0.000064,-0.000563,-0.001417,68.248924,5.739944,-52.556488,1001.639883,30.880000,95.034011,40.566406,0.758731 
2019-7-6-4-25-30-511191,,0.000000,0.000000,0.000000,0.025152,0.737251,0.104684,-0.011838,-0.026176,0.064659,68.601555,6.232311,-53.600636,1001.639883,30.880000,95.034011,40.566406,0.745071 
2019-7-6-4-25-30-616033,,0.000000,0.000000,0.000000,-0.012653,0.742798,0.094769,-0.012139,-0.017901,0.039029,69.193481,6.291593,-53.525612,1001.639883,30.880000,95.034011,40.566406,0.748926 
2019-7-6-4-25-30-759472,,0.000000,0.000000,0.000000,-0.012459,0.756219,0.078628,0.030420,0.004440,-0.012630,68.586029,5.622052,-53.390224,1001.628828,30.890000,95.126914,40.861328,0.760398 
2019-7-6-4-25-30-860550,,0.000000,0.000000,0.000000,-0.028226,0.752998,0.073786,-0.001102,-0.004749,0.000392,68.644218,6.708092,-53.353653,1001.628828,30.890000,95.126914,40.861328,0.757131 
2019-7-6-4-25-30-961905,,0.000000,0.000000,0.000000,-0.017909,0.750493,0.081395,0.157796,0.066497,-0.142111,68.106636,5.942551,-53.317032,1001.628828,30.890000,95.126914,40.861328,0.755106 
2019-7-6-4-25-31-62003,,0.000000,0.000000,0.000000,-0.025890,0.743872,0.084854,0.101513,-0.006120,-0.141341,68.645737,5.795500,-53.683960,1001.628828,30.890000,95.126914,40.861328,0.749143 
2019-7-6-4-25-31-162977,,0.000000,0.000000,0.000000,0.029022,0.706651,0.061104,-0.033409,0.098408,0.008667,68.461769,5.888484,-53.881001,1001.628828,30.890000,95.126914,40.861328,0.709882 
2019-7-6-4-25-31-316393,,0.000000,0.000000,0.000000,-0.067938,0.768745,0.026747,0.135803,0.125014,-0.039223,68.684822,6.097307,-53.541191,1001.628828,30.890000,95.126914,40.861328,0.772205 
2019-7-6-4-25-31-469554,,0.000000,0.000000,0.000000,-0.049055,0.717209,-0.164166,-0.096272,0.029455,0.042148,69.698807,-0.985869,-58.593842,1001.488242,30.900000,96.308463,40.749023,0.737391 
2019-7-6-4-25-31-570873,,0.000000,0.000000,0.000000,-0.021218,0.732777,-0.176038,-0.004055,-0.041352,-0.067289,69.332680,-2.110632,-59.044930,1001.488242,30.900000,96.308463,40.749023,0.753924 
2019-7-6-4-25-31-684589,,0.000000,0.000000,0.000000,-0.032704,0.719356,-0.166763,-0.027831,0.053961,0.209282,69.576714,-1.744780,-58.581654,1001.488242,30.900000,96.308463,40.749023,0.739157 
2019-7-6-4-25-31-790530,,0.000000,0.000000,0.000000,0.036277,0.724009,-0.149883,-0.015908,0.015179,0.068206,70.648590,-1.025802,-57.865978,1001.488242,30.900000,96.308463,40.749023,0.740250 
2019-7-6-4-25-31-890952,,0.000000,0.000000,0.000000,-0.006229,0.723293,-0.170473,0.007809,-0.011523,-0.061008,73.693588,-2.571826,-55.381840,1001.488242,30.900000,96.308463,40.749023,0.743137 
2019-7-6-4-25-31-992603,,0.000000,0.000000,0.000000,0.016607,0.731525,-0.162497,-0.002024,-0.000388,0.007484,72.487762,-1.336868,-56.581223,1001.615430,30.910000,95.239515,40.727539,0.749539 
2019-7-6-4-25-32-92735,,0.000000,0.000000,0.000000,0.004192,0.724188,-0.161013,-0.000256,-0.005657,-0.007717,72.388054,-1.106605,-55.829815,1001.615430,30.910000,95.239515,40.727539,0.741883 
2019-7-6-4-25-32-194126,,0.000000,0.000000,0.000000,0.018219,0.734567,-0.156932,-0.006003,0.005753,0.031818,70.701904,-1.071817,-56.915974,1001.615430,30.910000,95.239515,40.727539,0.751364 
2019-7-6-4-25-32-295089,,0.000000,0.000000,0.000000,0.002902,0.735282,-0.160827,0.002947,-0.009754,-0.023968,71.943970,-0.994347,-57.499435,1001.615430,30.910000,95.239515,40.727539,0.752671 
2019-7-6-4-25-32-396311,,0.000000,0.000000,0.000000,0.019348,0.735998,-0.156746,-0.002404,-0.002762,0.006002,72.397743,-1.524770,-57.920475,1001.615430,30.910000,95.239515,40.727539,0.752753 
2019-7-6-4-25-32-499699,,0.000000,0.000000,0.000000,0.002741,0.730272,-0.169360,0.002057,-0.009576,-0.028401,72.237869,-1.633083,-58.143021,1001.606992,30.910000,95.310425,40.322266,0.749658 
2019-7-6-4-25-32-600574,,0.000000,0.000000,0.000000,0.127213,0.684820,-0.124284,0.042005,-0.040513,-0.146624,71.310524,-1.427188,-58.759026,1001.606992,30.910000,95.310425,40.322266,0.707537 
2019-7-6-4-25-32-744493,,0.000000,0.000000,0.000000,-0.059373,0.717567,-0.191806,0.048922,-0.192697,-0.554755,71.262291,-1.462504,-59.029945,1001.606992,30.910000,95.310425,40.322266,0.745129 
2019-7-6-4-25-32-883841,,0.000000,0.000000,0.000000,-0.037376,0.669252,0.189538,0.810466,0.635304,0.233882,69.365906,7.977081,-51.865452,1001.606992,30.910000,95.310425,40.322266,0.696577 
2019-7-6-4-25-33-17618,,0.000000,0.000000,0.000000,0.047241,0.850344,0.108143,-0.220236,-0.363471,-0.101881,71.530876,6.686819,-50.691780,1001.595977,30.920000,95.403002,40.930664,0.858493 
2019-7-6-4-25-33-120820,,0.000000,0.000000,0.000000,-0.008371,0.764629,0.107221,0.045872,-0.116827,-0.030417,69.217590,7.743642,-50.998394,1001.595977,30.920000,95.403002,40.930664,0.772156 
2019-7-6-4-25-33-240568,,0.000000,0.000000,0.000000,-0.031341,0.742619,0.121978,-0.048996,-0.044706,0.015432,69.302063,7.328422,-51.489101,1001.595977,30.920000,95.403002,40.930664,0.753222 
2019-7-6-4-25-33-341773,,0.000000,0.000000,0.000000,-0.025306,0.752640,0.127742,-0.012759,-0.006365,0.001716,69.297379,7.669399,-50.889965,1001.595977,30.920000,95.403002,40.930664,0.763823 
2019-7-6-4-25-33-445178,,0.000000,0.000000,0.000000,-0.024138,0.748524,0.126128,0.011372,0.017488,0.002562,68.806633,7.141031,-50.728249,1001.595977,30.920000,95.403002,40.930664,0.759460 
2019-7-6-4-25-33-546538,,0.000000,0.000000,0.000000,-0.028226,0.747630,0.128434,0.001211,0.007582,-0.005405,68.934570,7.293206,-50.454357,1001.555000,30.940000,95.747383,40.831055,0.759106 
2019-7-6-4-25-33-663791,,0.000000,0.000000,0.000000,-0.024917,0.752103,0.130279,0.011135,0.002774,-0.002649,69.493172,6.830204,-51.494938,1001.555000,30.940000,95.747383,40.831055,0.763710 
2019-7-6-4-25-33-764084,,0.000000,0.000000,0.000000,-0.019077,0.754072,0.126820,0.004084,-0.000102,0.000797,69.891922,7.054507,-50.849403,1001.555000,30.940000,95.747383,40.831055,0.764899 
2019-7-6-4-25-33-864936,,0.000000,0.000000,0.000000,-0.023944,0.749419,0.128434,0.005567,0.002767,0.000307,70.562294,7.391039,-49.637390,1001.555000,30.940000,95.747383,40.831055,0.760722 
2019-7-6-4-25-33-965017,,0.000000,0.000000,0.000000,-0.025890,0.749419,0.124053,0.005935,0.000012,-0.003917,70.207054,8.433365,-50.154732,1001.555000,30.940000,95.747383,40.831055,0.760058 
2019-7-6-4-25-34-65847,,0.000000,0.000000,0.000000,-0.021218,0.751745,0.129356,0.000077,0.001606,-0.000723,70.790588,6.329233,-48.470421,1001.563086,30.950000,95.679425,40.134766,0.763089 
2019-7-6-4-25-34-172480,,0.000000,0.000000,0.000000,-0.023554,0.750493,0.123822,-0.003653,0.004264,0.000876,71.933388,7.911754,-48.701588,1001.563086,30.950000,95.679425,40.134766,0.761003 
2019-7-6-4-25-34-274288,,0.000000,0.000000,0.000000,-0.026085,0.753177,0.124975,0.001130,0.000006,-0.001782,71.413635,7.587904,-49.007927,1001.563086,30.950000,95.679425,40.134766,0.763921 
2019-7-6-4-25-34-374685,,0.000000,0.000000,0.000000,-0.023165,0.747093,0.118058,0.013363,-0.002125,0.000348,71.043320,7.254940,-50.007496,1001.563086,30.950000,95.679425,40.134766,0.756718 
2019-7-6-4-25-34-477852,,0.000000,0.000000,0.000000,-0.025306,0.752819,0.124284,0.016552,-0.002128,0.001946,69.340782,7.385139,-50.251415,1001.563086,30.950000,95.679425,40.134766,0.763429 
2019-7-6-4-25-34-687346,,0.000000,0.000000,0.000000,-0.026474,0.751924,0.129356,0.001651,0.005851,-0.007099,69.888428,7.113029,-50.960991,1001.648477,30.930000,94.961790,40.312500,0.763429 
2019-7-6-4-25-34-852188,,0.000000,0.000000,0.000000,0.060301,0.499434,0.288458,0.381575,0.473045,-0.487063,72.832703,9.346606,-46.910248,1001.648477,30.930000,94.961790,40.312500,0.579895 
2019-7-6-4-25-34-953429,,0.000000,0.000000,0.000000,0.053529,0.965047,0.101917,1.511782,-0.219766,0.136573,72.155807,8.292052,-47.105656,1001.648477,30.930000,94.961790,40.312500,0.971889 
2019-7-6-4-25-35-68623,,0.000000,0.000000,0.000000,0.038373,0.774113,0.197839,-0.866761,-0.246371,0.299399,72.420845,7.857841,-49.125999,1001.610195,30.940000,95.283505,40.212891,0.799915 
2019-7-6-4-25-35-172617,,0.000000,0.000000,0.000000,0.019026,0.750493,0.159563,0.590703,0.071833,-0.074140,72.343887,8.419722,-48.049953,1001.610195,30.940000,95.283505,40.212891,0.767503 
2019-7-6-4-25-35-273353,,0.000000,0.000000,0.000000,-0.022192,0.766061,0.133737,-0.289917,-0.027664,0.018445,71.599190,8.153515,-48.249031,1001.610195,30.940000,95.283505,40.212891,0.777964 
2019-7-6-4-25-35-373665,,0.000000,0.000000,0.000000,-0.019856,0.728483,0.166941,0.169298,0.004783,-0.028379,73.098595,7.733973,-47.566063,1001.610195,30.940000,95.283505,40.212891,0.747630 
2019-7-6-4-25-35-474373,,0.000000,0.000000,0.000000,-0.009344,0.748166,0.142269,-0.103668,0.033515,0.007805,72.408936,7.770799,-47.677708,1001.610195,30.940000,95.283505,40.212891,0.761630 
2019-7-6-4-25-35-588072,,0.000000,0.000000,0.000000,-0.020050,0.752282,0.151492,0.059685,-0.001603,-0.009752,72.442757,8.399699,-47.878883,1001.626719,30.950000,95.144641,40.000000,0.767646 
2019-7-6-4-25-35-689407,,0.000000,0.000000,0.000000,-0.014989,0.734925,0.156565,-0.017462,-0.002677,-0.002835,71.709381,7.108028,-48.805531,1001.626719,30.950000,95.144641,40.000000,0.751566 
2019-7-6-4-25-35-794829,,0.000000,0.000000,0.000000,-0.011096,0.744588,0.146881,-0.010029,0.005836,0.004617,71.169746,7.703146,-49.119640,1001.626719,30.950000,95.144641,40.000000,0.759018 
2019-7-6-4-25-35-895766,,0.000000,0.000000,0.000000,-0.019077,0.747451,0.150800,0.009655,0.003176,-0.001766,71.914505,8.383245,-49.462273,1001.626719,30.950000,95.144641,40.000000,0.762750 
2019-7-6-4-25-36-911,,0.000000,0.000000,0.000000,-0.016936,0.742798,0.155873,0.004329,0.000511,-0.002296,71.679405,7.777677,-49.100758,1001.626719,30.950000,95.144641,40.000000,0.759166 
2019-7-6-4-25-36-129729,,0.000000,0.000000,0.000000,-0.014405,0.749240,0.149417,0.018155,0.003169,0.001963,71.667091,8.214902,-48.518799,1001.615625,30.960000,95.237874,40.461914,0.764129 
2019-7-6-4-25-36-230599,,0.000000,0.000000,0.000000,-0.007397,0.751566,0.142730,0.066569,-0.003218,0.001433,71.557449,8.023059,-49.528492,1001.615625,30.960000,95.237874,40.461914,0.765035 
2019-7-6-4-25-36-331444,,0.000000,0.000000,0.000000,-0.016741,0.735103,0.155873,0.031989,-0.003752,-0.000161,72.244812,6.872876,-49.065277,1001.615625,30.960000,95.237874,40.461914,0.751634 
2019-7-6-4-25-36-432091,,0.000000,0.000000,0.000000,-0.013237,0.738682,0.149648,0.001115,-0.004820,0.003034,73.978706,8.326674,-46.270428,1001.615625,30.960000,95.237874,40.461914,0.753805 
2019-7-6-4-25-36-535618,,0.000000,0.000000,0.000000,-0.012459,0.742440,0.151953,0.009087,0.005288,0.003568,73.743950,7.729923,-46.238976,1001.615625,30.960000,95.237874,40.461914,0.757933 
2019-7-6-4-25-36-636078,,0.000000,0.000000,0.000000,-0.009733,0.753714,0.159101,-0.012734,-0.000565,-0.003881,72.315605,8.295134,-47.879986,1001.613320,30.980000,95.257242,40.722656,0.770385 
2019-7-6-4-25-36-743809,,0.000000,0.000000,0.000000,-0.007592,0.723651,0.178470,-0.012208,-0.001100,-0.011326,72.566811,7.655504,-48.041458,1001.613320,30.980000,95.257242,40.722656,0.745372 
2019-7-6-4-25-36-844834,,0.000000,0.000000,0.000000,-0.042048,0.775903,0.109757,0.019719,0.320296,0.016876,72.931839,6.962701,-47.424984,1001.613320,30.980000,95.257242,40.722656,0.784755 
2019-7-6-4-25-36-945610,,0.000000,0.000000,0.000000,-0.022386,0.754251,0.144344,0.208613,-0.052185,-0.009733,73.183281,7.222347,-47.448917,1001.613320,30.980000,95.257242,40.722656,0.768264 
2019-7-6-4-25-37-46464,,0.000000,0.000000,0.000000,0.026603,0.757650,0.148495,-0.051058,-1.338833,-0.061348,73.834404,7.973907,-48.293205,1001.613320,30.980000,95.257242,40.722656,0.772524 
2019-7-6-4-25-37-146559,,0.000000,0.000000,0.000000,0.084647,0.795408,0.149417,0.101126,-0.519379,-0.001219,71.325043,7.879824,-50.100586,1001.621445,30.980000,95.188959,40.621094,0.813735 
2019-7-6-4-25-37-259150,,0.000000,0.000000,0.000000,-0.025501,0.762124,0.124975,-0.063811,0.153717,-0.026231,70.925415,8.218150,-51.062305,1001.621445,30.980000,95.188959,40.621094,0.772724 
2019-7-6-4-25-37-359516,,0.000000,0.000000,0.000000,-0.016546,0.760872,0.128203,0.056473,0.086026,-0.013978,71.821701,8.715879,-51.214142,1001.621445,30.980000,95.188959,40.621094,0.771774 
2019-7-6-4-25-37-463368,,0.000000,0.000000,0.000000,-0.008565,0.749240,0.144575,0.075090,0.069534,0.009973,71.236557,9.032369,-50.861885,1001.621445,30.980000,95.188959,40.621094,0.763109 
2019-7-6-4-25-37-568733,,0.000000,0.000000,0.000000,-0.026864,0.733493,0.147342,0.004329,-0.031649,0.000402,72.610527,8.319883,-51.501694,1001.621445,30.980000,95.188959,40.621094,0.748628 
2019-7-6-4-25-37-669984,,0.000000,0.000000,0.000000,-0.018882,0.759440,0.125898,-0.005801,-0.013530,-0.012364,72.309700,8.236001,-51.823566,1001.593828,30.980000,95.421058,40.305664,0.770036 
2019-7-6-4-25-37-786066,,0.000000,0.000000,0.000000,-0.019661,0.739756,0.144344,-0.035603,0.048806,0.002542,72.574249,9.210924,-51.129242,1001.593828,30.980000,95.421058,40.305664,0.753963 
2019-7-6-4-25-37-887454,,0.000000,0.000000,0.000000,-0.029978,0.749419,0.142961,-0.073904,0.339815,-0.016080,72.629929,8.380595,-51.307899,1001.593828,30.980000,95.421058,40.305664,0.763522 
2019-7-6-4-25-37-999681,,0.000000,0.000000,0.000000,-0.032898,0.753356,0.132815,0.013360,0.149300,-0.001181,71.982613,6.761085,-49.596416,1001.593828,30.980000,95.421058,40.305664,0.765681 
2019-7-6-4-25-38-100636,,0.000000,0.000000,0.000000,-0.020245,0.748524,0.145728,0.019216,-0.027896,-0.000645,72.637802,6.995852,-50.360306,1001.593828,30.980000,95.421058,40.305664,0.762847 
2019-7-6-4-25-38-217558,,0.000000,0.000000,0.000000,-0.025112,0.743335,0.145958,0.003780,-0.014068,-0.001707,72.737938,7.354283,-50.126442,1001.574687,30.990000,95.581921,40.216797,0.757945 
2019-7-6-4-25-38-324370,,0.000000,0.000000,0.000000,-0.024333,0.745124,0.144344,0.000048,-0.009283,-0.000641,73.657516,7.396330,-49.631420,1001.574687,30.990000,95.581921,40.216797,0.759367 
2019-7-6-4-25-38-425201,,0.000000,0.000000,0.000000,-0.026474,0.746377,0.141116,0.002703,0.002953,-0.002768,72.260765,8.028365,-49.695473,1001.574687,30.990000,95.581921,40.216797,0.760061 
2019-7-6-4-25-38-540053,,0.000000,0.000000,0.000000,-0.023749,0.749240,0.144805,0.004294,-0.000242,0.003087,73.060822,8.397095,-49.748676,1001.574687,30.990000,95.581921,40.216797,0.763475 
2019-7-6-4-25-38-661730,,0.000000,0.000000,0.000000,-0.022776,0.750135,0.148033,0.005885,0.000821,0.001492,74.112465,8.816324,-47.714882,1001.618789,31.000000,95.211283,40.476562,0.764941 
2019-7-6-4-25-38-762357,,0.000000,0.000000,0.000000,-0.023360,0.750135,0.142038,0.013329,0.001883,0.001494,74.756752,7.814052,-46.918396,1001.618789,31.000000,95.211283,40.476562,0.763821 
2019-7-6-4-25-38-867568,,0.000000,0.000000,0.000000,-0.024528,0.752282,0.145497,0.009599,0.005073,-0.001696,74.028084,7.857233,-48.803932,1001.618789,31.000000,95.211283,40.476562,0.766616 
2019-7-6-4-25-38-968466,,0.000000,0.000000,0.000000,-0.021802,0.747451,0.143422,0.015982,0.005604,0.000434,74.303673,7.915876,-50.144943,1001.618789,31.000000,95.211283,40.476562,0.761398 
2019-7-6-4-25-39-69282,,0.000000,0.000000,0.000000,-0.026474,0.745661,0.147111,0.004805,0.005602,-0.003288,73.677620,8.077047,-49.044422,1001.618789,31.000000,95.211283,40.476562,0.760495 
2019-7-6-4-25-39-176442,,0.000000,0.000000,0.000000,-0.022386,0.748882,0.149648,-0.001055,0.001875,-0.002754,73.813316,8.476518,-49.029606,1001.544453,31.000000,95.836025,39.835938,0.764016 
2019-7-6-4-25-39-277958,,0.000000,0.000000,0.000000,-0.024138,0.746735,0.146419,-0.001592,0.002937,-0.003817,73.146439,8.260341,-48.981804,1001.544453,31.000000,95.836025,39.835938,0.761337 
2019-7-6-4-25-39-380618,,0.000000,0.000000,0.000000,-0.022581,0.751030,0.145958,-0.005323,0.002936,-0.002218,72.541801,7.961109,-49.426552,1001.544453,31.000000,95.836025,39.835938,0.765414 
2019-7-6-4-25-39-500452,,0.000000,0.000000,0.000000,-0.025501,0.748703,0.146650,-0.005330,0.003466,-0.003812,73.058372,7.506696,-50.081207,1001.544453,31.000000,95.836025,39.835938,0.763357 
2019-7-6-4-25-39-606347,,0.000000,0.000000,0.000000,-0.021413,0.750314,0.148725,0.003709,0.002932,-0.002214,72.225082,7.653396,-50.209187,1001.544453,31.000000,95.836025,39.835938,0.765211 
2019-7-6-4-25-39-718629,,0.000000,0.000000,0.000000,-0.023944,0.749240,0.145497,0.012753,-0.001327,-0.002744,72.762527,7.470680,-49.841370,1001.599648,31.000000,95.372143,40.375977,0.763612 
2019-7-6-4-25-39-819793,,0.000000,0.000000,0.000000,-0.026085,0.745840,0.143883,0.007427,0.002395,-0.003805,72.392685,7.800867,-50.626423,1001.599648,31.000000,95.372143,40.375977,0.760040 
2019-7-6-4-25-39-921608,,0.000000,0.000000,0.000000,-0.022581,0.744945,0.148956,-0.008543,0.006118,-0.002207,72.892311,7.978271,-49.663155,1001.599648,31.000000,95.372143,40.375977,0.760027 
2019-7-6-4-25-40-29531,,0.000000,0.000000,0.000000,-0.022776,0.755682,0.157257,-0.025579,0.005586,-0.001141,73.179848,7.940912,-50.079578,1001.599648,31.000000,95.372143,40.375977,0.772207 
2019-7-6-4-25-40-130068,,0.000000,0.000000,0.000000,-0.019077,0.755145,0.141347,0.026560,-0.001335,-0.000075,73.857780,7.660923,-50.009529,1001.599648,31.000000,95.372143,40.375977,0.768497 
2019-7-6-4-25-40-230417,,0.000000,0.000000,0.000000,-0.030952,0.741188,0.143422,-0.000573,0.001857,-0.003797,73.269753,7.340159,-49.682137,1001.541836,31.020000,95.858021,40.287109,0.755571 
2019-7-6-4-25-40-340440,,0.000000,0.000000,0.000000,-0.031341,0.752819,0.142961,0.010589,-0.008787,-0.009647,72.131737,8.327677,-50.656109,1001.541836,31.020000,95.858021,40.287109,0.766914 
2019-7-6-4-25-40-440923,,0.000000,0.000000,0.000000,-0.014989,0.746019,0.148033,0.003138,0.005572,0.002058,72.424637,7.984354,-49.895557,1001.541836,31.020000,95.858021,40.287109,0.760712 
2019-7-6-4-25-40-541793,,0.000000,0.000000,0.000000,-0.026085,0.743514,0.151262,-0.007510,0.020472,0.003126,74.117950,7.971378,-47.975235,1001.541836,31.020000,95.858021,40.287109,0.759193 
2019-7-6-4-25-40-642047,,0.000000,0.000000,0.000000,-0.028032,0.749240,0.145958,-0.006987,0.001318,-0.005385,73.888397,8.167276,-48.796200,1001.541836,31.020000,95.858021,40.287109,0.763839 
2019-7-6-4-25-40-742291,,0.000000,0.000000,0.000000,-0.020245,0.749061,0.145497,0.007375,-0.001347,-0.002192,73.683205,8.210256,-48.443024,1001.660586,31.020000,94.860025,40.793945,0.763329 
2019-7-6-4-25-40-843266,,0.000000,0.000000,0.000000,-0.025112,0.748345,0.144805,0.006308,0.000780,-0.003253,74.973488,8.420833,-47.142048,1001.660586,31.020000,94.860025,40.793945,0.762640 
2019-7-6-4-25-40-943624,,0.000000,0.000000,0.000000,-0.027642,0.749061,0.148725,0.002579,-0.007736,-0.004315,75.050552,8.802560,-47.290508,1001.660586,31.020000,94.860025,40.793945,0.764183 
2019-7-6-4-25-41-48676,,0.000000,0.000000,0.000000,-0.021997,0.749419,0.148956,0.002040,-0.002951,-0.001653,73.940971,8.429401,-49.077412,1001.660586,31.020000,94.860025,40.793945,0.764396 
2019-7-6-4-25-41-149096,,0.000000,0.000000,0.000000,-0.027837,0.747272,0.144805,0.003099,0.003964,0.001542,73.021294,8.767464,-48.734329,1001.660586,31.020000,94.860025,40.793945,0.761681 
2019-7-6-4-25-41-249283,,0.000000,0.000000,0.000000,-0.018688,0.755861,0.147572,0.009482,0.005559,-0.004310,73.944962,8.749921,-49.114311,1001.594336,31.030000,95.416790,40.153320,0.770359 
2019-7-6-4-25-41-349953,,0.000000,0.000000,0.000000,-0.022386,0.747272,0.151031,-0.009679,0.015667,-0.003776,73.551292,8.668838,-48.329571,1001.594336,31.030000,95.416790,40.153320,0.762710 
2019-7-6-4-25-41-450953,,0.000000,0.000000,0.000000,-0.024722,0.747988,0.148264,-0.006494,0.008217,-0.005370,73.205864,7.568928,-49.018990,1001.594336,31.030000,95.416790,40.153320,0.762941 
