time,motor, para, direct
2019-7-6-3-6-33-156831,0,0,0
2019-7-6-3-6-34-157550,0,0,0
2019-7-6-3-6-35-157900,0,0,0
2019-7-6-3-6-36-158399,0,0,0
2019-7-6-3-6-37-160101,0,0,0
2019-7-6-3-6-38-163211,0,0,0
2019-7-6-3-6-39-163613,0,0,0
2019-7-6-3-6-40-164355,0,0,0
2019-7-6-3-6-41-164424,0,0,0
2019-7-6-3-6-42-164948,0,0,0
2019-7-6-3-6-43-166080,0,0,0
2019-7-6-3-6-44-166353,0,0,0
2019-7-6-3-6-45-167733,0,0,0
2019-7-6-3-6-46-168404,0,0,0
