time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-3-49-5-228099,,0.000000,0.000000,0.000000,0.244752,-0.096810,0.891890,-0.000492,0.000411,-0.000857,82.604218,-7.557348,-16.772654,1001.813203,27.840000,93.577545,48.056641,0.929916 
2019-7-6-3-49-5-334237,,0.000000,0.000000,0.000000,0.243784,-0.098296,0.892582,-0.000012,-0.000123,-0.000354,83.359947,-8.328870,-16.843601,1001.813203,27.840000,93.577545,48.056641,0.930481 
2019-7-6-3-49-5-452440,,0.000000,0.000000,0.000000,0.245074,-0.095961,0.888893,0.000510,-0.000579,-0.000788,83.450378,-6.819095,-17.124535,1001.813203,27.840000,93.577545,48.056641,0.927038 
2019-7-6-3-49-5-552871,,0.000000,0.000000,0.000000,0.243784,-0.096386,0.892121,-0.000581,-0.001180,-0.000295,84.301231,-7.487201,-15.614100,1001.813203,27.840000,93.577545,48.056641,0.929839 
2019-7-6-3-49-5-656923,,0.000000,0.000000,0.000000,0.245236,-0.097872,0.890507,0.000444,0.000394,-0.000792,84.890984,-7.273080,-13.744310,1001.876562,27.840000,93.045167,48.212891,0.928828 
2019-7-6-3-49-5-759796,,0.000000,0.000000,0.000000,0.243301,-0.096173,0.889354,-0.000104,0.000314,-0.000707,83.980339,-7.948827,-14.738344,1001.876562,27.840000,93.045167,48.212891,0.927035 
2019-7-6-3-49-5-860814,,0.000000,0.000000,0.000000,0.244913,-0.097447,0.889354,0.000519,-0.000745,-0.000246,83.406769,-7.059118,-16.545317,1001.876562,27.840000,93.045167,48.212891,0.927593 
2019-7-6-3-49-5-961607,,0.000000,0.000000,0.000000,0.243946,-0.097023,0.892351,-0.001108,-0.000840,0.000264,83.933334,-7.421835,-16.631266,1001.876562,27.840000,93.045167,48.212891,0.930169 
2019-7-6-3-49-6-62461,,0.000000,0.000000,0.000000,0.245558,-0.095112,0.890276,0.000506,-0.001281,0.000242,84.344810,-7.240690,-15.809432,1001.876562,27.840000,93.045167,48.212891,0.928405 
2019-7-6-3-49-6-163039,,0.000000,0.000000,0.000000,0.243623,-0.095537,0.894196,0.001646,0.002436,-0.000833,83.509041,-8.125441,-16.640036,1001.874141,27.860000,93.065516,47.389648,0.931701 
2019-7-6-3-49-6-280319,,0.000000,0.000000,0.000000,0.246203,-0.097235,0.891198,-0.000344,-0.001115,0.000780,83.233406,-8.140204,-16.498837,1001.874141,27.860000,93.065516,47.389648,0.929680 
2019-7-6-3-49-6-398605,,0.000000,0.000000,0.000000,0.243784,-0.095961,0.891198,-0.003791,-0.001744,0.001364,83.069595,-8.280989,-17.208689,1001.874141,27.860000,93.065516,47.389648,0.928910 
2019-7-6-3-49-6-499350,,0.000000,0.000000,0.000000,0.247654,-0.093838,0.889584,0.003084,0.000496,-0.000635,82.888344,-7.655599,-17.697367,1001.874141,27.860000,93.065516,47.389648,0.928169 
2019-7-6-3-49-6-639327,,0.000000,0.000000,0.000000,0.246687,-0.094050,0.885895,0.001570,0.001463,-0.000703,84.019264,-8.186269,-17.887995,1001.899180,27.870000,92.855132,48.259766,0.924397 
2019-7-6-3-49-6-739719,,0.000000,0.000000,0.000000,0.243784,-0.093413,0.893043,0.000986,0.000815,-0.000660,82.754242,-8.206570,-16.799040,1001.899180,27.870000,92.855132,48.259766,0.930421 
2019-7-6-3-49-6-844873,,0.000000,0.000000,0.000000,0.245074,-0.094900,0.890968,0.000538,0.000851,-0.000192,82.883812,-8.045288,-18.283747,1001.899180,27.870000,92.855132,48.259766,0.928919 
2019-7-6-3-49-6-960451,,0.000000,0.000000,0.000000,0.244591,-0.096810,0.892351,-0.000940,-0.000799,0.000814,82.491234,-7.214084,-17.634363,1001.899180,27.870000,92.855132,48.259766,0.930316 
2019-7-6-3-49-7-87001,,0.000000,0.000000,0.000000,0.243462,-0.098721,0.893043,0.001752,-0.000216,0.000284,83.856491,-7.248419,-16.364769,1001.899180,27.870000,92.855132,48.259766,0.930884 
2019-7-6-3-49-7-188961,,0.000000,0.000000,0.000000,0.244591,-0.099995,0.888893,0.000687,-0.000216,0.000284,83.243950,-8.369306,-16.632191,1001.875625,27.910000,93.053044,46.870117,0.927337 
2019-7-6-3-49-7-289970,,0.000000,0.000000,0.000000,0.244107,-0.096810,0.891660,-0.000910,-0.000748,0.001348,84.269920,-7.987288,-16.018581,1001.875625,27.910000,93.053044,46.870117,0.929525 
2019-7-6-3-49-7-390172,,0.000000,0.000000,0.000000,0.243462,-0.095112,0.889354,0.000686,-0.000215,0.000284,84.515099,-7.485733,-16.526981,1001.875625,27.910000,93.053044,46.870117,0.926968 
2019-7-6-3-49-7-491351,,0.000000,0.000000,0.000000,0.244429,-0.095961,0.890968,0.000687,0.000316,-0.000780,84.008492,-7.737456,-16.367069,1001.875625,27.910000,93.053044,46.870117,0.928858 
2019-7-6-3-49-7-592012,,0.000000,0.000000,0.000000,0.244107,-0.097660,0.892121,0.002815,0.000316,-0.000780,84.194412,-7.157982,-16.279572,1001.875625,27.910000,93.053044,46.870117,0.930056 
2019-7-6-3-49-7-693057,,0.000000,0.000000,0.000000,0.242333,-0.097872,0.887740,-0.000378,0.000848,-0.000780,84.350861,-8.037453,-16.218918,1001.831602,27.900000,93.422949,48.062500,0.925411 
2019-7-6-3-49-7-800530,,0.000000,0.000000,0.000000,0.244591,-0.098509,0.892812,0.000686,-0.001280,-0.000248,85.007484,-9.084803,-14.718337,1001.831602,27.900000,93.422949,48.062500,0.930936 
2019-7-6-3-49-7-902136,,0.000000,0.000000,0.000000,0.244107,-0.100207,0.889354,0.000154,-0.000748,0.000816,83.839485,-7.456707,-16.490330,1001.831602,27.900000,93.422949,48.062500,0.927674 
2019-7-6-3-49-8-3170,,0.000000,0.000000,0.000000,0.244752,-0.097235,0.890046,-0.001443,-0.000216,0.000816,86.043030,-10.100992,-16.022243,1001.831602,27.900000,93.422949,48.062500,0.928191 
2019-7-6-3-49-8-103259,,0.000000,0.000000,0.000000,0.244752,-0.098721,0.892121,-0.001443,-0.000748,0.000817,84.676666,-7.678881,-16.340872,1001.831602,27.900000,93.422949,48.062500,0.930338 
2019-7-6-3-49-8-212808,,0.000000,0.000000,0.000000,0.243946,-0.093201,0.889815,0.000685,0.001380,-0.000247,85.191895,-7.559832,-15.949271,1001.839766,27.900000,93.354350,46.802734,0.927344 
2019-7-6-3-49-8-313588,,0.000000,0.000000,0.000000,0.246364,-0.094900,0.893965,0.003345,0.000316,-0.002375,84.546379,-7.483399,-16.305470,1001.839766,27.900000,93.354350,46.802734,0.932135 
2019-7-6-3-49-8-414844,,0.000000,0.000000,0.000000,0.242495,-0.097023,0.888662,0.001217,-0.000216,-0.001843,84.306480,-8.326598,-17.103815,1001.839766,27.900000,93.354350,46.802734,0.926249 
2019-7-6-3-49-8-515043,,0.000000,0.000000,0.000000,0.242978,-0.097660,0.890968,0.000685,-0.000747,-0.001843,84.512688,-7.519952,-16.203506,1001.839766,27.900000,93.354350,46.802734,0.928655 
2019-7-6-3-49-8-615976,,0.000000,0.000000,0.000000,0.244107,-0.100632,0.888201,-0.001443,0.000317,0.001881,84.080498,-8.486655,-15.422517,1001.839766,27.900000,93.354350,46.802734,0.926615 
2019-7-6-3-49-8-724658,,0.000000,0.000000,0.000000,0.243140,-0.104241,0.886817,-0.001443,0.000848,0.000817,84.171608,-7.748118,-17.177956,1001.878086,27.890000,93.032366,47.314453,0.925434 
2019-7-6-3-49-8-832435,,0.000000,0.000000,0.000000,0.245558,-0.100632,0.890507,0.000686,0.000849,-0.000247,84.145386,-10.640788,-19.103630,1001.878086,27.890000,93.032366,47.314453,0.929208 
2019-7-6-3-49-8-982326,,0.000000,0.000000,0.000000,0.243784,-0.101481,0.887509,0.003345,-0.000216,-0.001311,83.306122,-8.070515,-17.549353,1001.878086,27.890000,93.032366,47.314453,0.925960 
2019-7-6-3-49-9-83882,,0.000000,0.000000,0.000000,0.242495,-0.102330,0.896041,0.000684,-0.000216,0.000285,83.306870,-7.211141,-17.246145,1001.878086,27.890000,93.032366,47.314453,0.933897 
2019-7-6-3-49-9-195598,,0.000000,0.000000,0.000000,0.247654,-0.101693,0.889354,-0.000912,-0.001811,0.000285,82.631813,-7.234319,-17.037493,1001.878086,27.890000,93.032366,47.314453,0.928776 
2019-7-6-3-49-9-296714,,0.000000,0.000000,0.000000,0.243784,-0.098509,0.890737,-0.000380,0.001381,0.000817,84.113495,-7.698743,-15.712108,1001.849102,27.840000,93.275904,46.962891,0.928734 
2019-7-6-3-49-9-402420,,0.000000,0.000000,0.000000,0.244752,-0.099570,0.891890,0.000684,0.000317,0.001348,83.010307,-7.970246,-15.394726,1001.849102,27.840000,93.275904,46.962891,0.930207 
2019-7-6-3-49-9-503382,,0.000000,0.000000,0.000000,0.244752,-0.098933,0.887509,0.001748,0.002445,0.000816,84.025909,-8.451112,-16.844715,1001.849102,27.840000,93.275904,46.962891,0.925939 
2019-7-6-3-49-9-611824,,0.000000,0.000000,0.000000,0.245719,-0.097235,0.890046,0.000683,-0.001281,-0.002376,85.111008,-7.926105,-17.047520,1001.849102,27.840000,93.275904,46.962891,0.928447 
2019-7-6-3-49-9-711897,,0.000000,0.000000,0.000000,0.242656,-0.088106,0.889123,0.003342,0.000316,-0.002376,84.742767,-7.886901,-16.077068,1001.849102,27.840000,93.275904,46.962891,0.925843 
2019-7-6-3-49-9-811994,,0.000000,0.000000,0.000000,0.246687,-0.092989,0.886817,0.001214,0.000316,-0.002376,84.277695,-7.686892,-16.606968,1001.864492,27.800000,93.146586,47.617188,0.925174 
2019-7-6-3-49-9-936506,,0.000000,0.000000,0.000000,0.240076,-0.089380,0.895579,-0.003576,0.000315,0.001349,84.039673,-7.527826,-16.891022,1001.864492,27.800000,93.146586,47.617188,0.931498 
2019-7-6-3-49-10-438570,,0.000000,0.000000,0.000000,0.247815,-0.084709,0.889354,0.006001,0.003508,-0.001843,83.817963,-7.592186,-16.977913,1001.864492,27.800000,93.146586,47.617188,0.927113 
2019-7-6-3-49-10-560946,,0.000000,0.000000,0.000000,0.243946,-0.102967,0.888431,-0.001447,-0.000217,0.000816,83.910332,-8.476068,-17.110523,1001.918516,27.750000,92.692670,47.701172,0.927050 
2019-7-6-3-49-10-665605,,0.000000,0.000000,0.000000,0.243301,-0.100420,0.890737,0.001213,-0.001280,-0.000780,84.244728,-7.764737,-15.907939,1001.918516,27.750000,92.692670,47.701172,0.928812 
2019-7-6-3-49-10-766617,,0.000000,0.000000,0.000000,0.242656,-0.096598,0.889815,-0.000384,0.000316,-0.000248,83.458885,-8.023651,-17.240360,1001.918516,27.750000,92.692670,47.701172,0.927353 
2019-7-6-3-49-10-873710,,0.000000,0.000000,0.000000,0.245074,-0.099570,0.890507,-0.000916,-0.000216,0.000284,82.488884,-9.202211,-18.095364,1001.918516,27.750000,92.692670,47.701172,0.928966 
2019-7-6-3-49-11-343835,,0.000000,0.000000,0.000000,0.244913,-0.098084,0.890737,-0.000916,-0.000748,-0.000248,82.349480,-8.405760,-17.897537,1001.918516,27.750000,92.692670,47.701172,0.928986 
2019-7-6-3-49-11-637003,,0.000000,0.000000,0.000000,0.244752,-0.094475,0.890046,-0.000385,-0.000215,-0.000782,83.668999,-8.052486,-17.511864,1001.790625,27.690000,93.767265,47.115234,0.927906 
2019-7-6-3-49-11-738300,,0.000000,0.000000,0.000000,0.243140,-0.095324,0.892121,0.000679,-0.000214,0.000814,83.395470,-6.990426,-17.613003,1001.790625,27.690000,93.767265,47.115234,0.929561 
2019-7-6-3-49-11-839619,,0.000000,0.000000,0.000000,0.244429,-0.098296,0.892582,-0.000917,-0.000214,-0.000250,82.918060,-7.412304,-17.972038,1001.790625,27.690000,93.767265,47.115234,0.930650 
2019-7-6-3-49-11-941026,,0.000000,0.000000,0.000000,0.244107,-0.098721,0.887509,-0.000385,0.000317,-0.000782,82.908821,-8.586163,-16.864523,1001.790625,27.690000,93.767265,47.115234,0.925746 
2019-7-6-3-49-12-345477,,0.000000,0.000000,0.000000,0.244107,-0.098721,0.887509,-0.000385,0.000317,-0.000782,82.908821,-8.586163,-16.864523,1001.790625,27.690000,93.767265,47.115234,0.925746 
2019-7-6-3-49-12-504836,,0.000000,0.000000,0.000000,0.243623,-0.097235,0.891890,-0.000387,-0.000215,-0.000783,86.059181,-8.089787,-14.216391,1001.801484,27.680000,93.676015,46.723633,0.929664 
2019-7-6-3-49-12-605041,,0.000000,0.000000,0.000000,0.245236,-0.098296,0.889354,-0.001451,-0.000747,-0.000783,85.293221,-7.174983,-15.684860,1001.801484,27.680000,93.676015,46.723633,0.927768 
2019-7-6-3-49-12-706326,,0.000000,0.000000,0.000000,0.243301,-0.094475,0.893274,0.001209,-0.000747,0.000281,84.303955,-7.189726,-15.948444,1001.801484,27.680000,93.676015,46.723633,0.930623 
2019-7-6-3-49-12-812566,,0.000000,0.000000,0.000000,0.243946,-0.095324,0.895118,0.000145,0.000318,0.000813,83.548370,-7.891166,-16.470867,1001.801484,27.680000,93.676015,46.723633,0.932648 
2019-7-6-3-49-12-913470,,0.000000,0.000000,0.000000,0.245558,-0.098933,0.889354,0.000678,-0.001279,-0.000252,84.247513,-8.330883,-16.199810,1001.801484,27.680000,93.676015,46.723633,0.927921 
2019-7-6-3-49-13-346441,,0.000000,0.000000,0.000000,0.246203,-0.098296,0.888893,-0.001450,-0.001279,0.000281,84.109062,-8.379930,-15.986733,1001.801484,27.680000,93.676015,46.723633,0.927582 
2019-7-6-3-49-13-608706,,0.000000,0.000000,0.000000,0.244429,-0.096173,0.891429,0.000145,0.000318,-0.000250,82.514847,-7.758534,-17.972343,1001.811133,27.620000,93.594941,47.219727,0.929323 
2019-7-6-3-49-13-708889,,0.000000,0.000000,0.000000,0.244107,-0.091290,0.897885,0.001740,-0.001278,-0.001315,83.012383,-8.158139,-17.719584,1001.811133,27.620000,93.594941,47.219727,0.934944 
2019-7-6-3-49-13-823994,,0.000000,0.000000,0.000000,0.246525,-0.093626,0.888662,-0.000389,0.000318,-0.000250,83.392624,-7.427106,-17.316643,1001.811133,27.620000,93.594941,47.219727,0.926963 
2019-7-6-3-49-13-931148,,0.000000,0.000000,0.000000,0.247815,-0.095537,0.887740,-0.003049,-0.001278,0.001877,82.783821,-7.417652,-17.271780,1001.811133,27.620000,93.594941,47.219727,0.926618 
2019-7-6-3-49-14-297338,,0.000000,0.000000,0.000000,0.244429,-0.095324,0.888201,0.000676,0.003511,0.000281,82.318344,-7.516759,-17.172295,1001.811133,27.620000,93.594941,47.219727,0.926139 
