time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-3-49-22-557032,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1001.872969,27.810000,93.075362,47.875000,0.000000 
2019-7-6-3-49-22-657104,,0.000000,0.000000,0.000000,0.243140,-0.095112,0.892812,0.000840,-0.000675,0.001790,74.931534,-6.806095,-14.975714,1001.872969,27.810000,93.075362,47.875000,0.930203 
2019-7-6-3-49-22-764016,,0.000000,0.000000,0.000000,0.243946,-0.095112,0.888201,0.002180,0.000392,0.000769,82.419792,-7.853810,-16.000700,1001.872969,27.810000,93.075362,47.875000,0.925989 
2019-7-6-3-49-22-865086,,0.000000,0.000000,0.000000,0.242495,-0.098084,0.894427,0.001949,-0.000575,0.000931,83.396950,-7.354351,-16.401701,1001.872969,27.810000,93.075362,47.875000,0.931892 
2019-7-6-3-49-22-965918,,0.000000,0.000000,0.000000,0.244913,-0.094687,0.891890,0.000639,0.000528,0.002216,83.371681,-7.144062,-15.826578,1001.872969,27.810000,93.075362,47.875000,0.929740 
2019-7-6-3-49-23-69395,,0.000000,0.000000,0.000000,0.242817,-0.095749,0.894888,-0.000183,0.001028,0.001931,84.050262,-7.226775,-16.582659,1001.862422,27.820000,93.163981,48.555664,0.932176 
2019-7-6-3-49-23-173822,,0.000000,0.000000,0.000000,0.244268,-0.096173,0.891429,0.000240,0.000040,0.000162,84.393715,-7.523076,-16.020195,1001.862422,27.820000,93.163981,48.555664,0.929280 
2019-7-6-3-49-23-274195,,0.000000,0.000000,0.000000,0.244268,-0.096810,0.889584,0.000671,0.000046,-0.000490,83.472206,-8.277348,-17.255436,1001.862422,27.820000,93.163981,48.555664,0.927577 
2019-7-6-3-49-23-374343,,0.000000,0.000000,0.000000,0.242495,-0.097235,0.890046,0.001111,-0.000955,0.000365,82.925552,-7.453153,-16.101006,1001.862422,27.820000,93.163981,48.555664,0.927599 
2019-7-6-3-49-23-474394,,0.000000,0.000000,0.000000,0.243946,-0.097660,0.889815,0.001070,0.000110,0.001345,82.240417,-7.594728,-17.038662,1001.862422,27.820000,93.163981,48.555664,0.927802 
2019-7-6-3-49-23-581015,,0.000000,0.000000,0.000000,0.244752,-0.095112,0.888201,-0.000067,-0.000498,0.000646,84.785255,-7.714839,-14.934061,1001.824102,27.830000,93.485969,48.278320,0.926202 
2019-7-6-3-49-23-681731,,0.000000,0.000000,0.000000,0.245074,-0.098084,0.891198,0.000443,0.001183,0.000085,84.827309,-7.536088,-14.734622,1001.824102,27.830000,93.485969,48.278320,0.929471 
2019-7-6-3-49-23-781767,,0.000000,0.000000,0.000000,0.243462,-0.094900,0.892351,0.002579,0.000684,-0.001074,83.561111,-7.686121,-15.656885,1001.824102,27.830000,93.485969,48.278320,0.929823 
2019-7-6-3-49-23-888786,,0.000000,0.000000,0.000000,0.243946,-0.094475,0.890737,0.000903,0.001128,-0.001587,83.873306,-7.121090,-16.343620,1001.824102,27.830000,93.485969,48.278320,0.928358 
2019-7-6-3-49-23-989835,,0.000000,0.000000,0.000000,0.244752,-0.095961,0.892812,0.002014,0.000628,-0.000084,83.649330,-7.262210,-16.310225,1001.824102,27.830000,93.485969,48.278320,0.930713 
2019-7-6-3-49-24-96906,,0.000000,0.000000,0.000000,0.243623,-0.098933,0.893274,0.001424,0.000135,-0.000159,84.153954,-8.388929,-17.122293,1001.857578,27.850000,93.204680,49.094727,0.931170 
2019-7-6-3-49-24-203942,,0.000000,0.000000,0.000000,0.243140,-0.096173,0.890507,-0.000714,0.000147,-0.000113,83.814476,-7.693357,-16.109125,1001.857578,27.850000,93.204680,49.094727,0.928099 
2019-7-6-3-49-24-312192,,0.000000,0.000000,0.000000,0.243140,-0.095961,0.893735,0.000359,0.000697,-0.000624,83.287117,-7.501504,-17.119879,1001.857578,27.850000,93.204680,49.094727,0.931175 
2019-7-6-3-49-24-412840,,0.000000,0.000000,0.000000,0.244591,-0.095537,0.887970,-0.000722,-0.000913,-0.000550,83.946953,-7.440982,-16.557104,1001.857578,27.850000,93.204680,49.094727,0.925982 
2019-7-6-3-49-24-513540,,0.000000,0.000000,0.000000,0.243623,-0.096598,0.891890,0.001261,-0.000938,-0.000059,83.828705,-7.565120,-15.982909,1001.857578,27.850000,93.204680,49.094727,0.929598 
2019-7-6-3-49-24-623641,,0.000000,0.000000,0.000000,0.243946,-0.096173,0.890968,-0.000268,-0.000756,-0.001127,84.297592,-7.809824,-16.409452,1001.855156,27.860000,93.225030,48.828125,0.928753 
2019-7-6-3-49-24-723647,,0.000000,0.000000,0.000000,0.243784,-0.096386,0.892812,0.000754,0.002375,-0.000110,84.570206,-7.970857,-16.693150,1001.855156,27.860000,93.225030,48.828125,0.930503 
2019-7-6-3-49-24-824077,,0.000000,0.000000,0.000000,0.243301,-0.098933,0.890737,-0.000725,-0.000254,0.000302,84.323357,-8.012474,-16.617046,1001.855156,27.860000,93.225030,48.828125,0.928653 
2019-7-6-3-49-24-925077,,0.000000,0.000000,0.000000,0.243462,-0.094263,0.890737,0.001850,0.001722,-0.001756,83.944855,-8.251355,-16.756546,1001.855156,27.860000,93.225030,48.828125,0.928209 
2019-7-6-3-49-25-31854,,0.000000,0.000000,0.000000,0.247815,-0.097872,0.892582,0.011983,-0.000903,-0.008155,83.557640,-7.670077,-16.479437,1001.855156,27.860000,93.225030,48.828125,0.931501 
2019-7-6-3-49-25-133099,,0.000000,0.000000,0.000000,0.242172,-0.105939,0.888201,-0.002842,0.001657,0.002417,83.169319,-7.463992,-17.510803,1001.835820,27.870000,93.387500,48.104492,0.926699 
2019-7-6-3-49-25-235911,,0.000000,0.000000,0.000000,0.244107,-0.105090,0.890276,-0.006003,-0.002465,0.002886,83.336525,-7.727695,-16.720020,1001.835820,27.870000,93.387500,48.104492,0.929098 
2019-7-6-3-49-25-336232,,0.000000,0.000000,0.000000,0.242172,-0.092352,0.896041,-0.002524,0.000131,0.000837,82.967041,-7.023380,-17.539654,1001.835820,27.870000,93.387500,48.104492,0.932773 
2019-7-6-3-49-25-473127,,0.000000,0.000000,0.000000,0.244429,-0.094263,0.893274,0.000202,-0.000417,-0.000730,82.366844,-7.088893,-17.138096,1001.835820,27.870000,93.387500,48.104492,0.930897 
2019-7-6-3-49-25-584310,,0.000000,0.000000,0.000000,0.242011,-0.103179,0.891429,-0.002330,-0.001325,0.000332,83.207512,-7.273408,-17.620859,1001.835820,27.870000,93.387500,48.104492,0.929441 
2019-7-6-3-49-25-707068,,0.000000,0.000000,0.000000,0.242172,-0.101906,0.888893,-0.000865,0.002379,0.002403,82.993484,-7.918609,-17.390255,1001.962500,27.880000,92.323119,48.338867,0.926910 
2019-7-6-3-49-25-807944,,0.000000,0.000000,0.000000,0.243462,-0.102543,0.888431,0.000277,0.000833,-0.000234,84.186531,-8.502118,-16.471066,1001.962500,27.880000,92.323119,48.338867,0.926876 
2019-7-6-3-49-25-911784,,0.000000,0.000000,0.000000,0.238625,-0.093413,0.891660,-0.001021,0.000729,0.000799,84.960030,-8.056323,-14.458673,1001.962500,27.880000,92.323119,48.338867,0.927753 
2019-7-6-3-49-26-17076,,0.000000,0.000000,0.000000,0.245074,-0.094050,0.894196,0.000677,0.001862,-0.000197,85.930580,-7.663827,-14.585773,1001.962500,27.880000,92.323119,48.338867,0.931930 
2019-7-6-3-49-26-117928,,0.000000,0.000000,0.000000,0.245397,-0.088531,0.887740,0.002205,-0.000738,-0.004333,83.551788,-7.482938,-16.107800,1001.962500,27.880000,92.323119,48.338867,0.925278 
2019-7-6-3-49-26-219027,,0.000000,0.000000,0.000000,0.240882,-0.090866,0.893965,0.003814,0.001782,-0.001712,83.810730,-7.730775,-16.907560,1001.850625,27.890000,93.263104,47.916016,0.930298 
2019-7-6-3-49-26-319710,,0.000000,0.000000,0.000000,0.246687,-0.093838,0.887509,-0.000422,-0.000768,-0.001659,83.958405,-6.831130,-16.494080,1001.850625,27.890000,93.263104,47.916016,0.925922 
2019-7-6-3-49-26-420169,,0.000000,0.000000,0.000000,0.239109,-0.097447,0.897424,0.000101,0.000640,-0.000206,84.289848,-7.739824,-16.793816,1001.850625,27.890000,93.263104,47.916016,0.933830 
2019-7-6-3-49-26-520467,,0.000000,0.000000,0.000000,0.245719,-0.094900,0.890968,0.001798,0.001312,-0.000692,82.109657,-7.129584,-16.187836,1001.850625,27.890000,93.263104,47.916016,0.929090 
2019-7-6-3-49-26-621404,,0.000000,0.000000,0.000000,0.243784,-0.093201,0.892582,-0.000958,-0.000926,-0.001144,83.409866,-7.705777,-16.670364,1001.850625,27.890000,93.263104,47.916016,0.929957 
2019-7-6-3-49-26-725200,,0.000000,0.000000,0.000000,0.242656,-0.091715,0.892351,0.001684,-0.001432,-0.001625,84.929916,-8.872173,-16.951799,1002.456641,27.880000,88.172317,47.212891,0.929292 
2019-7-6-3-49-26-826114,,0.000000,0.000000,0.000000,0.244429,-0.092989,0.890276,0.002785,0.000209,-0.002146,84.969254,-8.192610,-15.867606,1002.456641,27.880000,88.172317,47.212891,0.927892 
2019-7-6-3-49-26-926602,,0.000000,0.000000,0.000000,0.242172,-0.096173,0.889354,-0.000360,-0.001911,-0.002159,84.234245,-7.963582,-16.484798,1002.456641,27.880000,88.172317,47.212891,0.926740 
2019-7-6-3-49-27-27377,,0.000000,0.000000,0.000000,0.243140,-0.097447,0.895118,0.000659,0.000764,0.000457,83.546196,-6.800904,-16.224449,1002.456641,27.880000,88.172317,47.212891,0.932657 
2019-7-6-3-49-27-128232,,0.000000,0.000000,0.000000,0.244591,-0.098509,0.890968,-0.002029,-0.000896,0.000471,84.945580,-6.818486,-16.138714,1002.456641,27.880000,88.172317,47.212891,0.929168 
2019-7-6-3-49-27-234945,,0.000000,0.000000,0.000000,0.241527,-0.095537,0.890968,-0.001569,0.000712,-0.000028,84.089104,-7.402746,-15.551375,1001.856641,27.910000,93.212558,48.108398,0.928055 
2019-7-6-3-49-27-349804,,0.000000,0.000000,0.000000,0.244591,-0.095961,0.892582,0.000613,0.000231,0.000449,84.374191,-6.974829,-16.146442,1001.856641,27.910000,93.212558,48.108398,0.930449 
