time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-3-54-12-884351,,0.000000,0.000000,0.000000,-0.059567,0.751745,0.091541,-0.000295,0.002820,0.003013,73.190315,9.486466,-52.633877,1001.632031,29.020000,95.099995,43.392578,0.759637 
2019-7-6-3-54-12-990542,,0.000000,0.000000,0.000000,-0.061319,0.755145,0.090849,-0.002956,0.007609,0.003013,73.132744,9.176174,-52.044479,1001.632031,29.020000,95.099995,43.392578,0.763058 
2019-7-6-3-54-13-91266,,0.000000,0.000000,0.000000,-0.067549,0.753893,0.084393,0.000767,-0.001435,0.000354,72.737129,8.964821,-52.302727,1001.632031,29.020000,95.099995,43.392578,0.761603 
2019-7-6-3-54-13-191506,,0.000000,0.000000,0.000000,-0.061903,0.751208,0.091080,0.001301,-0.005694,0.000353,72.963531,9.160099,-51.771763,1002.479609,29.050000,87.979419,43.685547,0.759238 
2019-7-6-3-54-13-303772,,0.000000,0.000000,0.000000,-0.068327,0.751924,0.088774,0.006621,0.000691,-0.002307,73.858681,8.850776,-53.858936,1002.479609,29.050000,87.979419,43.685547,0.760223 
2019-7-6-3-54-13-409287,,0.000000,0.000000,0.000000,-0.065602,0.751208,0.092463,0.001301,0.000690,-0.002840,71.884415,9.730437,-53.590878,1002.479609,29.050000,87.979419,43.685547,0.759715 
2019-7-6-3-54-13-555429,,0.000000,0.000000,0.000000,-0.066186,0.753177,0.084393,0.002363,-0.009419,-0.004435,70.480881,9.242342,-52.328918,1002.479609,29.050000,87.979419,43.685547,0.760775 
2019-7-6-3-54-13-661979,,0.000000,0.000000,0.000000,-0.063461,0.752103,0.086007,0.000235,-0.005162,-0.000711,73.290260,9.531391,-53.059654,1002.479609,29.050000,87.979419,43.685547,0.759660 
2019-7-6-3-54-13-798070,,0.000000,0.000000,0.000000,-0.064434,0.753893,0.086699,0.002362,-0.005693,-0.000711,72.304222,8.917596,-53.479092,1001.789531,29.060000,93.776455,43.867188,0.761592 
2019-7-6-3-54-13-901970,,0.000000,0.000000,0.000000,-0.063461,0.752282,0.087621,0.001298,-0.002500,-0.001243,73.105003,8.744038,-52.704277,1001.789531,29.060000,93.776455,43.867188,0.760022 
2019-7-6-3-54-14-2368,,0.000000,0.000000,0.000000,-0.065407,0.752282,0.089696,0.000765,-0.002500,0.000353,73.592346,8.873740,-51.615795,1001.789531,29.060000,93.776455,43.867188,0.760429 
2019-7-6-3-54-14-103334,,0.000000,0.000000,0.000000,-0.065213,0.752103,0.089927,0.001829,0.002289,-0.000711,73.218658,8.647589,-52.382641,1001.789531,29.060000,93.776455,43.867188,0.760262 
2019-7-6-3-54-14-224247,,0.000000,0.000000,0.000000,-0.064239,0.752461,0.089927,0.001296,-0.004095,-0.000711,72.750374,9.104907,-52.330505,1001.687656,29.070000,94.632535,43.061523,0.760534 
2019-7-6-3-54-14-325201,,0.000000,0.000000,0.000000,-0.064239,0.754787,0.090619,0.000764,-0.001435,-0.000179,72.767166,8.622089,-52.815495,1001.687656,29.070000,94.632535,43.061523,0.762917 
2019-7-6-3-54-14-426283,,0.000000,0.000000,0.000000,-0.064434,0.753535,0.086468,0.001295,0.000161,-0.001244,73.697182,9.141543,-52.631165,1001.687656,29.070000,94.632535,43.061523,0.761212 
2019-7-6-3-54-14-528276,,0.000000,0.000000,0.000000,-0.066381,0.753356,0.089466,0.001827,-0.000371,0.000353,73.071198,9.305770,-52.558193,1001.687656,29.070000,94.632535,43.061523,0.761548 
2019-7-6-3-54-14-633839,,0.000000,0.000000,0.000000,-0.064629,0.754430,0.087852,0.001826,-0.001967,0.000353,72.442062,9.755889,-53.078148,1001.687656,29.070000,94.632535,43.061523,0.762272 
2019-7-6-3-54-14-789652,,0.000000,0.000000,0.000000,-0.065213,0.752640,0.089005,-0.000834,-0.000902,0.000885,72.116562,9.398341,-53.410179,1001.704844,29.080000,94.488100,43.554688,0.760685 
2019-7-6-3-54-14-897050,,0.000000,0.000000,0.000000,-0.064629,0.753356,0.091080,-0.000302,0.002291,0.000885,73.705513,9.093384,-51.211506,1001.704844,29.080000,94.488100,43.554688,0.761589 
2019-7-6-3-54-15-3099,,0.000000,0.000000,0.000000,-0.065407,0.754072,0.087852,0.000761,0.001227,-0.000179,75.651863,9.141537,-50.441296,1001.704844,29.080000,94.488100,43.554688,0.761984 
2019-7-6-3-54-15-103856,,0.000000,0.000000,0.000000,-0.064045,0.750851,0.089235,0.001293,0.000163,-0.000180,73.083008,9.104219,-51.252747,1001.704844,29.080000,94.488100,43.554688,0.758842 
2019-7-6-3-54-15-204849,,0.000000,0.000000,0.000000,-0.065018,0.752282,0.090849,0.000228,-0.000902,0.000352,73.212624,8.443333,-52.038109,1001.704844,29.080000,94.488100,43.554688,0.760532 
2019-7-6-3-54-15-314525,,0.000000,0.000000,0.000000,-0.064239,0.752819,0.089696,-0.000304,0.000163,-0.000712,72.895012,9.008698,-52.760719,1001.757344,29.090000,94.046927,43.768555,0.760860 
2019-7-6-3-54-15-414970,,0.000000,0.000000,0.000000,-0.063655,0.754251,0.088774,0.001292,0.000162,0.000352,73.240578,9.576642,-52.470215,1001.757344,29.090000,94.046927,43.768555,0.762120 
2019-7-6-3-54-15-515382,,0.000000,0.000000,0.000000,-0.063071,0.752103,0.089235,-0.001900,0.001758,-0.000713,73.866425,9.766295,-52.142624,1001.757344,29.090000,94.046927,43.768555,0.760000 
2019-7-6-3-54-15-616237,,0.000000,0.000000,0.000000,-0.063850,0.752461,0.091541,0.000228,0.001226,0.000883,72.716812,7.988476,-53.332088,1001.757344,29.090000,94.046927,43.768555,0.760693 
2019-7-6-3-54-15-716877,,0.000000,0.000000,0.000000,-0.065991,0.751030,0.090388,0.001292,0.002290,-0.000180,72.331154,8.685437,-53.737186,1001.757344,29.090000,94.046927,43.768555,0.759322 
2019-7-6-3-54-15-822423,,0.000000,0.000000,0.000000,-0.065018,0.752640,0.089696,0.000227,0.001758,0.000884,72.355980,9.102746,-53.919472,1001.683242,29.100000,94.669629,43.298828,0.760750 
2019-7-6-3-54-15-923206,,0.000000,0.000000,0.000000,-0.065797,0.752282,0.090619,0.000228,0.001227,-0.000180,72.121262,8.880029,-53.232555,1001.683242,29.100000,94.669629,43.298828,0.760572 
2019-7-6-3-54-16-23463,,0.000000,0.000000,0.000000,-0.065213,0.752103,0.094539,-0.000837,0.001759,0.000352,72.514610,8.982387,-54.338272,1001.683242,29.100000,94.669629,43.298828,0.760822 
2019-7-6-3-54-16-123951,,0.000000,0.000000,0.000000,-0.063071,0.752282,0.088543,0.000227,0.000695,0.000885,71.556709,8.584042,-53.860497,1001.683242,29.100000,94.669629,43.298828,0.760096 
2019-7-6-3-54-16-229223,,0.000000,0.000000,0.000000,-0.064823,0.751566,0.091310,0.000226,0.001227,-0.000179,71.846512,9.335221,-53.308334,1001.683242,29.100000,94.669629,43.298828,0.759863 
2019-7-6-3-54-16-330790,,0.000000,0.000000,0.000000,-0.062098,0.753177,0.089005,0.000758,0.000695,0.001417,73.000389,8.020609,-52.698608,1001.699805,29.110000,94.530445,43.827148,0.760956 
2019-7-6-3-54-16-486935,,0.000000,0.000000,0.000000,-0.065213,0.751924,0.089696,0.002353,0.000695,-0.001245,72.960281,8.793806,-53.648998,1001.699805,29.110000,94.530445,43.827148,0.760058 
2019-7-6-3-54-16-592181,,0.000000,0.000000,0.000000,-0.063655,0.753714,0.091080,0.001288,0.000696,-0.001777,72.270622,9.121811,-52.062435,1001.699805,29.110000,94.530445,43.827148,0.761861 
2019-7-6-3-54-16-697097,,0.000000,0.000000,0.000000,-0.064434,0.755861,0.090849,-0.002436,0.000695,0.001947,72.649902,8.731882,-53.451183,1001.699805,29.110000,94.530445,43.827148,0.764023 
2019-7-6-3-54-16-797684,,0.000000,0.000000,0.000000,-0.062098,0.752282,0.092002,-0.003501,0.006549,0.002480,72.019135,9.231236,-53.438278,1001.699805,29.110000,94.530445,43.827148,0.760427 
2019-7-6-3-54-16-912067,,0.000000,0.000000,0.000000,-0.065602,0.751924,0.093155,-0.002438,0.007613,0.002480,74.696877,6.711685,-53.273643,1001.658867,29.130000,94.874469,43.997070,0.760507 
2019-7-6-3-54-17-23156,,0.000000,0.000000,0.000000,-0.065213,0.752103,0.087160,-0.001374,0.004953,0.001416,72.795525,9.516901,-53.210541,1001.658867,29.130000,94.874469,43.997070,0.759940 
2019-7-6-3-54-17-123859,,0.000000,0.000000,0.000000,-0.061903,0.754251,0.094077,-0.001374,-0.000900,0.000883,74.151131,8.381122,-51.793064,1001.658867,29.130000,94.874469,43.997070,0.762612 
2019-7-6-3-54-17-224613,,0.000000,0.000000,0.000000,-0.059957,0.753356,0.100072,-0.007227,-0.000898,0.006736,74.781776,8.818766,-50.875488,1001.658867,29.130000,94.874469,43.997070,0.762335 
2019-7-6-3-54-17-324756,,0.000000,0.000000,0.000000,-0.062098,0.752461,0.088774,0.000753,-0.012072,-0.002841,73.580963,9.479583,-51.378681,1001.658867,29.130000,94.874469,43.997070,0.760220 
2019-7-6-3-54-17-426209,,0.000000,0.000000,0.000000,-0.060735,0.752819,0.089466,-0.001376,-0.016864,-0.000714,73.778442,8.813579,-52.085236,1001.667266,29.140000,94.803891,43.683594,0.760545 
2019-7-6-3-54-17-526965,,0.000000,0.000000,0.000000,-0.063850,0.753714,0.083240,0.000753,-0.013141,-0.000714,72.566002,8.975903,-52.644711,1001.667266,29.140000,94.803891,43.683594,0.760980 
2019-7-6-3-54-17-626974,,0.000000,0.000000,0.000000,-0.066770,0.753893,0.087852,0.004477,-0.006224,-0.002843,73.128281,8.947243,-52.075321,1001.667266,29.140000,94.803891,43.683594,0.761925 
2019-7-6-3-54-17-728219,,0.000000,0.000000,0.000000,-0.065018,0.752282,0.095691,0.000221,0.008143,0.000881,73.415642,9.053483,-51.780476,1001.667266,29.140000,94.803891,43.683594,0.761126 
2019-7-6-3-54-17-829998,,0.000000,0.000000,0.000000,-0.063071,0.750851,0.093847,-0.003504,0.010274,0.004607,73.429588,8.411605,-52.009033,1001.667266,29.140000,94.803891,43.683594,0.759317 
2019-7-6-3-54-17-944972,,0.000000,0.000000,0.000000,-0.064629,0.751924,0.093847,-0.001377,0.010807,0.001946,71.927757,8.149639,-52.765419,1001.684180,29.150000,94.661751,43.998047,0.760509 
2019-7-6-3-54-18-65891,,0.000000,0.000000,0.000000,-0.065991,0.750135,0.087852,-0.001910,0.004953,0.000350,72.868340,8.754111,-53.071434,1001.684180,29.150000,94.661751,43.998047,0.758139 
2019-7-6-3-54-18-169635,,0.000000,0.000000,0.000000,-0.065602,0.753893,0.086007,-0.001378,-0.001431,-0.000182,72.531006,8.762160,-53.278492,1001.684180,29.150000,94.661751,43.998047,0.761613 
2019-7-6-3-54-18-270459,,0.000000,0.000000,0.000000,-0.064823,0.752998,0.089005,0.000751,0.004421,0.000349,72.850319,9.049453,-53.566814,1001.684180,29.150000,94.661751,43.998047,0.761006 
2019-7-6-3-54-18-396608,,0.000000,0.000000,0.000000,-0.068327,0.752461,0.093386,0.000218,0.003889,0.000349,72.096001,8.658593,-52.388912,1001.700703,29.160000,94.522895,43.596680,0.761306 
2019-7-6-3-54-18-497587,,0.000000,0.000000,0.000000,-0.061125,0.754251,0.088082,-0.001912,-0.002494,0.002477,71.326897,8.589316,-52.482189,1001.700703,29.160000,94.522895,43.596680,0.761832 
2019-7-6-3-54-18-601452,,0.000000,0.000000,0.000000,-0.153590,0.687862,0.057184,0.181668,0.070938,-0.127889,72.757805,8.661911,-53.398060,1001.700703,29.160000,94.522895,43.596680,0.707117 
2019-7-6-3-54-18-737502,,0.000000,0.000000,0.000000,-0.060151,0.754966,0.072864,0.121505,0.013503,0.046652,73.017868,9.536444,-53.819027,1001.700703,29.160000,94.522895,43.596680,0.760856 
2019-7-6-3-54-18-884557,,0.000000,0.000000,0.000000,-0.075919,0.766777,0.046116,-0.033885,0.035305,0.062059,72.136444,8.684437,-53.881062,1001.700703,29.160000,94.522895,43.596680,0.771905 
2019-7-6-3-54-19-48536,,0.000000,0.000000,0.000000,-0.042242,0.752998,0.091772,0.020417,-0.135488,0.038624,73.865356,9.161927,-53.430496,1001.659727,29.180000,94.867247,43.789062,0.759745 
2019-7-6-3-54-19-148989,,0.000000,0.000000,0.000000,-0.082927,0.751030,0.074247,0.060305,0.127312,-0.022051,74.190216,9.884134,-53.337383,1001.659727,29.180000,94.867247,43.789062,0.759233 
2019-7-6-3-54-19-249424,,0.000000,0.000000,0.000000,-0.062098,0.748166,0.085315,-0.052516,-0.102529,0.010930,73.834770,9.549114,-53.422821,1001.659727,29.180000,94.867247,43.789062,0.755571 
2019-7-6-3-54-19-355204,,0.000000,0.000000,0.000000,-0.072999,0.758366,0.069636,-0.084978,-0.081171,0.010439,73.909500,8.631338,-53.824440,1001.659727,29.180000,94.867247,43.789062,0.765047 
2019-7-6-3-54-19-582918,,0.000000,0.000000,0.000000,-0.072999,0.759977,0.071250,0.003371,-0.081630,-0.011900,75.316055,9.223127,-51.375179,1001.659727,29.180000,94.867247,43.789062,0.766792 
2019-7-6-3-54-19-683406,,0.000000,0.000000,0.000000,-0.069690,0.752819,0.077706,-0.002460,0.019531,0.000872,73.942352,8.346246,-53.145058,1001.684727,29.200000,94.657155,44.148438,0.760021 
2019-7-6-3-54-19-789530,,0.000000,0.000000,0.000000,-0.068911,0.751208,0.080934,0.000202,-0.006013,-0.000192,74.817436,8.143127,-53.185818,1001.684727,29.200000,94.657155,44.148438,0.758692 
2019-7-6-3-54-19-890225,,0.000000,0.000000,0.000000,-0.070469,0.751745,0.083240,-0.001395,-0.000693,-0.000724,74.060509,9.366230,-53.273384,1001.684727,29.200000,94.657155,44.148438,0.759616 
2019-7-6-3-54-19-991233,,0.000000,0.000000,0.000000,-0.070079,0.752640,0.088313,-0.000863,0.000372,-0.001256,74.710648,9.079826,-53.138756,1001.684727,29.200000,94.657155,44.148438,0.761037 
2019-7-6-3-54-20-92369,,0.000000,0.000000,0.000000,-0.067354,0.752819,0.082318,-0.000864,-0.003352,0.001405,74.493019,8.876549,-52.852547,1001.684727,29.200000,94.657155,44.148438,0.760295 
2019-7-6-3-54-20-259515,,0.000000,0.000000,0.000000,-0.065407,0.752640,0.084393,0.001798,0.006758,-0.001256,73.854675,8.807897,-53.392895,1001.707500,29.230000,94.465778,43.916016,0.760176 
2019-7-6-3-54-20-359336,,0.000000,0.000000,0.000000,-0.072026,0.751030,0.086238,-0.002459,-0.003351,-0.001787,73.108986,8.245676,-54.320652,1001.707500,29.230000,94.465778,43.916016,0.759388 
2019-7-6-3-54-20-584669,,0.000000,0.000000,0.000000,-0.064629,0.752640,0.086007,-0.005652,-0.007075,0.001937,72.867050,9.208323,-53.735626,1001.707500,29.230000,94.465778,43.916016,0.760290 
2019-7-6-3-54-20-775154,,0.000000,0.000000,0.000000,-0.068911,0.752998,0.079090,0.003926,0.005161,-0.003917,73.166924,9.256312,-53.780209,1001.652539,29.230000,94.927650,43.714844,0.760270 
2019-7-6-3-54-20-880282,,0.000000,0.000000,0.000000,-0.068911,0.751745,0.077706,0.000734,0.000905,0.001937,73.192268,8.246126,-53.427006,1001.652539,29.230000,94.927650,43.714844,0.758886 
2019-7-6-3-54-20-988233,,0.000000,0.000000,0.000000,-0.074557,0.755682,0.082779,0.004457,0.003565,-0.005512,72.462234,8.829979,-52.716824,1001.652539,29.230000,94.927650,43.714844,0.763850 
2019-7-6-3-54-21-95072,,0.000000,0.000000,0.000000,-0.068717,0.751566,0.080473,-0.000331,-0.001224,0.000340,72.903191,8.870354,-53.712353,1001.652539,29.230000,94.927650,43.714844,0.758980 
2019-7-6-3-54-21-196453,,0.000000,0.000000,0.000000,-0.072415,0.755145,0.083701,0.000200,-0.001222,-0.000191,73.202034,8.927323,-53.749905,1001.652539,29.230000,94.927650,43.714844,0.763213 
2019-7-6-3-54-21-303115,,0.000000,0.000000,0.000000,-0.070663,0.750135,0.079551,0.002861,-0.001224,-0.003385,74.362946,7.552084,-54.997124,1001.724102,29.240000,94.326268,43.760742,0.757644 
2019-7-6-3-54-21-403251,,0.000000,0.000000,0.000000,-0.069301,0.754966,0.084393,0.000201,-0.000160,0.000340,73.813187,8.769224,-53.915188,1001.724102,29.240000,94.326268,43.760742,0.762823 
2019-7-6-3-54-21-584844,,0.000000,0.000000,0.000000,-0.069106,0.750672,0.083701,0.000733,-0.003882,-0.001788,74.449478,8.112127,-53.148937,1001.724102,29.240000,94.326268,43.760742,0.758478 
2019-7-6-3-54-21-684840,,0.000000,0.000000,0.000000,-0.067938,0.761587,0.086929,-0.007249,-0.013993,0.007790,75.130760,9.419672,-50.336548,1001.724102,29.240000,94.326268,43.760742,0.769537 
