time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-6-30-10-7-42-841095,,0.000000,0.000000,0.000000,-0.197974,-0.026113,0.620726,1.075327,-1.865954,-0.459850,-16.017410,-5.195169,12.953981,995.220430,32.150000,149.123037,46.234375,0.652055 
2019-6-30-10-7-42-944190,,0.000000,0.000000,0.000000,0.024507,0.092156,0.888431,1.311053,-2.452343,0.172831,-11.704250,-4.509317,16.490152,995.220430,32.150000,149.123037,46.234375,0.893534 
2019-6-30-10-7-43-45252,,0.000000,0.000000,0.000000,0.165586,0.110588,1.011331,-0.189505,-1.544026,-0.229978,-4.524271,-3.063996,19.969229,995.220430,32.150000,149.123037,46.234375,1.030747 
2019-6-30-10-7-43-146174,,0.000000,0.000000,0.000000,0.137048,0.101998,0.956222,-0.791856,0.056036,0.082372,-1.316613,-3.276245,20.384058,995.220430,32.150000,149.123037,46.234375,0.971364 
2019-6-30-10-7-43-253312,,0.000000,0.000000,0.000000,0.118829,-0.044796,0.906417,-0.367230,-0.250461,0.407493,0.360444,-5.881349,20.588625,995.220430,32.150000,149.123037,46.234375,0.915270 
2019-6-30-10-7-43-354495,,0.000000,0.000000,0.000000,0.123505,-0.098509,1.004414,-0.429487,-0.700628,-0.111849,-0.124437,-6.859769,20.071932,995.292891,32.140000,148.510921,46.110352,1.016762 
2019-6-30-10-7-43-454782,,0.000000,0.000000,0.000000,0.194447,-0.064328,0.940773,-0.520479,-0.832060,-0.299152,1.612668,-8.703900,18.647757,995.292891,32.140000,148.510921,46.110352,0.962810 
2019-6-30-10-7-43-555456,,0.000000,0.000000,0.000000,0.240076,0.041336,1.004645,0.024405,1.120261,0.094611,3.074582,-9.412990,17.273834,995.292891,32.140000,148.510921,46.110352,1.033758 
2019-6-30-10-7-43-661646,,0.000000,0.000000,0.000000,0.063526,-0.027599,0.985276,0.057396,1.203803,0.436227,1.767889,-8.780193,16.390911,995.292891,32.140000,148.510921,46.110352,0.987707 
2019-6-30-10-7-43-771452,,0.000000,0.000000,0.000000,0.044017,-0.026963,0.786745,0.003652,1.292134,-0.394401,1.050420,-9.500078,12.438447,995.292891,32.140000,148.510921,46.110352,0.788436 
2019-6-30-10-7-43-871786,,0.000000,0.000000,0.000000,-0.052559,0.040084,0.938007,0.010570,0.005486,-0.347575,-0.023187,-8.335542,9.875991,995.255625,32.150000,148.825719,46.571289,0.940333 
2019-6-30-10-7-43-988871,,0.000000,0.000000,0.000000,-0.011485,0.017358,0.943771,0.000665,0.000423,0.002878,-0.390349,-9.029435,7.763488,995.255625,32.150000,148.825719,46.571289,0.944001 
2019-6-30-10-7-44-89281,,0.000000,0.000000,0.000000,-0.012848,0.018073,0.938237,0.001562,-0.000667,0.000503,0.078502,-9.327241,8.507574,995.255625,32.150000,148.825719,46.571289,0.938499 
2019-6-30-10-7-44-192867,,0.000000,0.000000,0.000000,-0.011096,0.018431,0.940773,0.000780,0.000743,0.000692,-0.382649,-8.788990,8.195267,995.255625,32.150000,148.825719,46.571289,0.941019 
2019-6-30-10-7-44-299639,,0.000000,0.000000,0.000000,-0.011485,0.017537,0.941465,-0.000278,-0.000507,0.000985,-0.606359,-8.259290,8.195850,995.255625,32.150000,148.825719,46.571289,0.941699 
2019-6-30-10-7-44-400683,,0.000000,0.000000,0.000000,-0.013627,0.017000,0.942849,-0.000878,-0.000509,-0.000226,-0.794685,-7.975965,8.250834,995.238867,32.140000,148.967282,45.987305,0.943100 
2019-6-30-10-7-44-513552,,0.000000,0.000000,0.000000,-0.013237,0.018610,0.944232,0.000619,-0.000975,0.000065,0.790177,-8.729155,8.560834,995.238867,32.140000,148.967282,45.987305,0.944508 
2019-6-30-10-7-44-613733,,0.000000,0.000000,0.000000,-0.011485,0.017179,0.943310,0.001032,0.000567,0.000008,0.617946,-8.432834,8.080762,995.238867,32.140000,148.967282,45.987305,0.943536 
2019-6-30-10-7-44-718954,,0.000000,0.000000,0.000000,-0.013043,0.018252,0.942157,-0.000052,-0.001098,0.001024,0.135509,-8.732393,8.131156,995.238867,32.140000,148.967282,45.987305,0.942424 
2019-6-30-10-7-44-820097,,0.000000,0.000000,0.000000,-0.012653,0.018252,0.944463,-0.001162,0.000925,0.000428,-0.368902,-8.470558,8.362384,995.238867,32.140000,148.967282,45.987305,0.944724 
2019-6-30-10-7-44-920506,,0.000000,0.000000,0.000000,-0.011680,0.018073,0.938237,0.000445,0.001495,-0.000151,-0.043640,-8.922855,8.112895,995.237148,32.160000,148.981802,46.201172,0.938484 
2019-6-30-10-7-45-33325,,0.000000,0.000000,0.000000,-0.014016,0.017894,0.944463,0.000744,-0.000966,-0.000186,0.029582,-8.367376,8.595225,995.237148,32.160000,148.981802,46.201172,0.944736 
2019-6-30-10-7-45-136917,,0.000000,0.000000,0.000000,-0.015573,0.018073,0.941004,-0.001388,0.001034,0.000899,0.299427,-8.695250,8.912132,995.237148,32.160000,148.981802,46.201172,0.941306 
2019-6-30-10-7-45-237497,,0.000000,0.000000,0.000000,-0.014600,0.018610,0.939851,-0.000269,0.000554,0.000334,0.102219,-8.649048,7.631702,995.237148,32.160000,148.981802,46.201172,0.940149 
2019-6-30-10-7-45-358021,,0.000000,0.000000,0.000000,-0.013237,0.017358,0.942157,-0.000316,0.000583,0.000250,-0.125272,-9.249259,8.578214,995.237148,32.160000,148.981802,46.201172,0.942410 
2019-6-30-10-7-45-473464,,0.000000,0.000000,0.000000,-0.011485,0.018073,0.941235,-0.001237,-0.000416,-0.001338,-0.396249,-7.173806,8.689583,995.247422,32.150000,148.895015,45.953125,0.941478 
