time,motor, para, direct
2019-7-6-4-5-12-533070,0,0,0
2019-7-6-4-5-13-538400,0,0,0
2019-7-6-4-5-14-562011,0,0,0
2019-7-6-4-5-15-579188,0,0,0
2019-7-6-4-5-16-579807,0,0,0
2019-7-6-4-5-17-590813,0,0,0
2019-7-6-4-5-18-591151,0,0,0
2019-7-6-4-5-19-591566,0,0,0
2019-7-6-4-5-20-592084,0,0,0
2019-7-6-4-5-21-592317,0,0,0
