time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-3-53-3-753128,,0.000000,0.000000,0.000000,-0.100447,0.752461,0.071250,0.001231,-0.001250,0.000792,75.258522,9.989614,-51.039631,1001.739531,29.030000,94.196608,45.162109,0.762472 
2019-7-6-3-53-3-853510,,0.000000,0.000000,0.000000,-0.100252,0.751030,0.067560,0.002259,-0.001437,-0.001822,75.022636,9.157424,-51.514339,1001.739531,29.030000,94.196608,45.162109,0.760697 
2019-7-6-3-53-3-959341,,0.000000,0.000000,0.000000,-0.099084,0.751030,0.065255,0.001272,0.001066,0.001244,74.329796,9.593225,-51.910053,1001.739531,29.030000,94.196608,45.162109,0.760343 
2019-7-6-3-53-4-98100,,0.000000,0.000000,0.000000,-0.100642,0.749956,0.071250,-0.000239,-0.000560,-0.005420,74.267387,9.443283,-52.994671,1001.739531,29.030000,94.196608,45.162109,0.760026 
2019-7-6-3-53-4-198764,,0.000000,0.000000,0.000000,-0.095970,0.751208,0.071019,-0.002848,0.004504,0.005192,75.262299,9.164575,-53.275078,1001.739531,29.030000,94.196608,45.162109,0.760637 
2019-7-6-3-53-4-314107,,0.000000,0.000000,0.000000,-0.097916,0.750672,0.071711,-0.002854,-0.000516,0.001360,75.073471,9.463937,-52.291931,1001.701094,29.040000,94.519613,44.391602,0.760420 
2019-7-6-3-53-4-414554,,0.000000,0.000000,0.000000,-0.099084,0.750135,0.071250,0.001314,-0.008325,-0.006416,75.023361,9.961432,-51.961514,1001.701094,29.040000,94.519613,44.391602,0.759998 
2019-7-6-3-53-4-531517,,0.000000,0.000000,0.000000,-0.103562,0.755145,0.060874,0.007660,-0.000894,-0.003458,74.003990,9.550854,-52.713936,1001.701094,29.040000,94.519613,44.391602,0.764640 
2019-7-6-3-53-4-685379,,0.000000,0.000000,0.000000,-0.100642,0.756219,0.073786,-0.003598,-0.009693,-0.012888,73.806458,10.433596,-52.754532,1001.701094,29.040000,94.519613,44.391602,0.766447 
2019-7-6-3-53-4-786776,,0.000000,0.000000,0.000000,-0.097332,0.747093,0.074017,0.000299,0.005618,0.015344,73.853836,9.824039,-52.560272,1001.726094,29.060000,94.309527,44.347656,0.757033 
2019-7-6-3-53-4-887950,,0.000000,0.000000,0.000000,-0.104340,0.746914,0.074017,0.000081,0.003149,-0.005425,74.079559,10.002789,-52.855854,1001.726094,29.060000,94.309527,44.347656,0.757790 
2019-7-6-3-53-4-989311,,0.000000,0.000000,0.000000,-0.092660,0.751566,0.074478,-0.001664,-0.000187,-0.001539,74.172714,9.214880,-52.529766,1001.726094,29.060000,94.309527,44.347656,0.760911 
2019-7-6-3-53-5-90618,,0.000000,0.000000,0.000000,-0.099474,0.749598,0.071480,-0.000653,0.000050,0.004165,74.829674,9.900539,-52.991520,1001.726094,29.060000,94.309527,44.347656,0.759540 
2019-7-6-3-53-5-191739,,0.000000,0.000000,0.000000,-0.100642,0.752282,0.072633,0.000969,-0.004727,-0.007535,73.979752,10.290774,-52.368214,1001.726094,29.060000,94.309527,44.347656,0.762452 
2019-7-6-3-53-5-319478,,0.000000,0.000000,0.000000,-0.094412,0.751208,0.074708,-0.001605,0.003734,0.004385,74.500221,9.444845,-51.150249,1001.770117,29.070000,93.939591,44.505859,0.760795 
2019-7-6-3-53-5-421370,,0.000000,0.000000,0.000000,-0.132567,0.730451,0.045425,0.010044,-0.014679,0.144032,74.116302,9.494381,-53.202801,1001.770117,29.070000,93.939591,44.505859,0.743771 
2019-7-6-3-53-6-320745,,0.000000,0.000000,0.000000,-0.095191,0.736356,0.083701,0.044739,0.017771,0.006847,74.907791,10.164001,-52.134792,1001.770117,29.070000,93.939591,44.505859,0.747186 
2019-7-6-3-53-6-421241,,0.000000,0.000000,0.000000,-0.095191,0.736356,0.083701,0.044739,0.017771,0.006847,74.907791,10.164001,-52.134792,1001.729844,29.090000,94.278015,44.206055,0.747186 
2019-7-6-3-53-6-535208,,0.000000,0.000000,0.000000,-0.078644,0.753535,0.065485,0.008408,-0.127506,0.002729,76.316284,9.316603,-52.541092,1001.729844,29.090000,94.278015,44.206055,0.760452 
2019-7-6-3-53-6-640853,,0.000000,0.000000,0.000000,-0.067354,0.749419,0.080473,-0.006998,-0.092030,-0.020772,76.004265,9.338323,-51.880520,1001.729844,29.090000,94.278015,44.206055,0.756731 
2019-7-6-3-53-6-749754,,0.000000,0.000000,0.000000,-0.073389,0.756577,0.068713,0.011427,-0.024461,0.010684,76.159950,9.936796,-52.599827,1001.729844,29.090000,94.278015,44.206055,0.763227 
2019-7-6-3-53-6-855322,,0.000000,0.000000,0.000000,-0.076308,0.753535,0.074939,-0.000597,0.021313,-0.023636,77.037239,8.235001,-53.849579,1001.729844,29.090000,94.278015,44.206055,0.761087 
2019-7-6-3-53-7-321930,,0.000000,0.000000,0.000000,-0.075530,0.751387,0.078167,-0.015192,0.020799,0.012647,76.509544,8.550731,-53.069752,1001.699805,29.110000,94.530445,44.666992,0.759209 
2019-7-6-3-53-7-611295,,0.000000,0.000000,0.000000,-0.075724,0.753714,0.094308,0.019704,0.035600,-0.018357,76.276360,9.032828,-52.535423,1001.705742,29.130000,94.480550,44.444336,0.763356 
2019-7-6-3-53-7-716837,,0.000000,0.000000,0.000000,-0.073389,0.754251,0.078167,0.098981,0.071312,0.001485,75.291740,9.345839,-52.250450,1001.705742,29.130000,94.480550,44.444336,0.761833 
2019-7-6-3-53-7-820190,,0.000000,0.000000,0.000000,-0.059957,0.765703,0.068252,-0.050052,0.051369,0.219470,76.483208,9.441517,-51.328659,1001.705742,29.130000,94.480550,44.444336,0.771073 
2019-7-6-3-53-8-324670,,0.000000,0.000000,0.000000,-0.083900,0.739935,0.075631,0.002211,0.299294,-0.040963,77.205154,9.154465,-52.020439,1001.705742,29.130000,94.480550,44.444336,0.748507 
2019-7-6-3-53-8-512672,,0.000000,0.000000,0.000000,0.000967,0.766598,0.084393,-0.006289,-0.211866,0.120804,76.818382,8.244672,-52.467110,1001.700703,29.160000,94.522895,44.402344,0.771230 
2019-7-6-3-53-8-613784,,0.000000,0.000000,0.000000,-0.059957,0.766061,0.056954,-0.024805,-0.069456,0.040490,76.260170,9.557169,-52.801315,1001.700703,29.160000,94.522895,44.402344,0.770511 
2019-7-6-3-53-8-714255,,0.000000,0.000000,0.000000,-0.061125,0.753356,0.062949,-0.018644,0.047415,0.030307,76.553452,7.915494,-51.935349,1001.700703,29.160000,94.522895,44.402344,0.758448 
2019-7-6-3-53-8-815144,,0.000000,0.000000,0.000000,-0.082343,0.754072,0.054878,-0.001019,0.032717,-0.002404,75.864761,8.122383,-52.437218,1001.700703,29.160000,94.522895,44.402344,0.760537 
2019-7-6-3-53-8-915966,,0.000000,0.000000,0.000000,-0.075335,0.751745,0.057415,-0.005347,0.030226,-0.009550,76.640709,8.764750,-53.213055,1001.700703,29.160000,94.522895,44.402344,0.757689 
2019-7-6-3-53-9-325161,,0.000000,0.000000,0.000000,-0.075335,0.751745,0.057415,-0.005347,0.030226,-0.009550,76.640709,8.764750,-53.213055,1001.700703,29.160000,94.522895,44.402344,0.757689 
2019-7-6-3-53-9-446189,,0.000000,0.000000,0.000000,-0.076892,0.751208,0.056493,0.001387,0.007840,-0.008891,77.137794,8.895041,-52.250027,1001.714766,29.180000,94.404722,44.349609,0.757244 
2019-7-6-3-53-9-554627,,0.000000,0.000000,0.000000,-0.072221,0.750314,0.063410,-0.004461,0.018465,0.003880,78.194901,8.172085,-52.033611,1001.714766,29.180000,94.404722,44.349609,0.756444 
